Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
3937,0.29,9.73,0.45,26.63,0.03,0.03,0.01
3953,0.29,9.72,0.46,26.63,0.03,0.03,0.01
3969,0.29,9.73,0.49,26.61,0.03,0.03,0.01
3985,0.30,9.73,0.50,26.61,0.03,0.03,0.01
4000,0.28,9.72,0.46,26.60,0.02,0.03,0.01
4017,0.31,9.73,0.53,26.61,0.02,0.03,0.01
4032,0.28,9.76,0.52,26.61,0.02,0.03,0.01
4048,0.30,9.75,0.49,26.62,0.02,0.03,0.01
4064,0.29,9.71,0.52,26.61,0.03,0.03,0.01
4080,0.30,9.74,0.53,26.62,0.03,0.03,0.01
4096,0.28,9.71,0.52,26.61,0.03,0.03,0.01
4112,0.29,9.72,0.50,26.62,0.03,0.03,0.01
4127,0.30,9.73,0.49,26.63,0.03,0.03,0.01
4144,0.28,9.72,0.50,26.62,0.03,0.03,0.01
4159,0.30,9.73,0.48,26.61,0.03,0.03,0.01
4175,0.30,9.73,0.50,26.62,0.02,0.03,0.01
4191,0.29,9.73,0.49,26.62,0.02,0.03,0.01
4207,0.29,9.73,0.51,26.60,0.02,0.03,0.01
4222,0.29,9.73,0.49,26.62,0.02,0.03,0.01
4239,0.27,9.73,0.51,26.61,0.02,0.03,0.01
4255,0.28,9.75,0.52,26.61,0.03,0.03,0.01
4271,0.30,9.71,0.49,26.63,0.03,0.03,0.01
4287,0.30,9.72,0.51,26.62,0.03,0.03,0.01
4302,0.29,9.73,0.47,26.62,0.03,0.03,0.01
4319,0.31,9.74,0.49,26.61,0.03,0.03,0.01
4334,0.29,9.74,0.51,26.61,0.03,0.03,0.01
4350,0.29,9.73,0.50,26.60,0.02,0.03,0.01
4366,0.30,9.73,0.50,26.63,0.03,0.03,0.01
4382,0.29,9.74,0.46,26.61,0.03,0.03,0.01
4398,0.30,9.73,0.51,26.62,0.03,0.03,0.01
4414,0.30,9.74,0.51,26.61,0.03,0.03,0.01
4429,0.28,9.73,0.49,26.62,0.03,0.03,0.01
4446,0.28,9.73,0.49,26.62,0.03,0.02,0.01
