Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
3715,-0.04,-0.07,-9.53,25.92,0.03,0.03,0.01
3730,-0.06,-0.09,-9.53,25.92,0.02,0.03,0.01
3746,-0.07,-0.09,-9.54,25.92,0.03,0.03,0.01
3762,-0.04,-0.09,-9.54,25.91,0.03,0.03,0.01
3778,-0.06,-0.08,-9.54,25.91,0.03,0.03,0.01
3793,-0.06,-0.09,-9.54,25.91,0.03,0.03,0.01
3810,-0.06,-0.10,-9.53,25.90,0.03,0.02,0.01
3825,-0.06,-0.09,-9.54,25.91,0.03,0.03,0.01
3842,-0.03,-0.10,-9.53,25.91,0.03,0.03,0.01
3857,-0.05,-0.08,-9.53,25.92,0.03,0.02,0.01
3873,-0.05,-0.07,-9.55,25.93,0.03,0.03,0.01
3889,-0.06,-0.08,-9.55,25.93,0.03,0.03,0.01
3905,-0.06,-0.07,-9.52,25.92,0.03,0.03,0.01
3920,-0.05,-0.08,-9.52,25.92,0.02,0.03,0.01
3937,-0.06,-0.08,-9.54,25.91,0.03,0.03,0.01
3953,-0.05,-0.08,-9.53,25.90,0.03,0.03,0.01
3969,-0.07,-0.11,-9.52,25.91,0.03,0.03,0.01
3985,-0.06,-0.10,-9.54,25.91,0.03,0.03,0.01
4000,-0.06,-0.08,-9.51,25.91,0.03,0.03,0.01
4017,-0.05,-0.07,-9.56,25.89,0.03,0.03,0.01
4032,-0.06,-0.09,-9.50,25.91,0.03,0.03,0.01
4048,-0.04,-0.08,-9.50,25.91,0.03,0.03,0.01
4064,-0.06,-0.08,-9.53,25.92,0.03,0.03,0.01
4080,-0.06,-0.07,-9.56,25.91,0.03,0.03,0.01
4096,-0.04,-0.08,-9.53,25.91,0.03,0.03,0.01
4112,-0.05,-0.08,-9.53,25.90,0.03,0.03,0.01
4127,-0.06,-0.09,-9.50,25.91,0.03,0.03,0.01
4144,-0.06,-0.09,-9.53,25.91,0.03,0.03,0.01
4159,-0.04,-0.08,-9.55,25.91,0.03,0.03,0.01
4175,-0.04,-0.10,-9.57,25.92,0.03,0.03,0.01
4191,-0.07,-0.09,-9.53,25.90,0.03,0.03,0.01
4207,-0.05,-0.08,-9.52,25.92,0.03,0.03,0.01
4222,-0.06,-0.09,-9.55,25.91,0.03,0.03,0.01
4239,-0.05,-0.09,-9.53,25.92,0.03,0.03,0.01
4254,-0.06,-0.08,-9.51,25.91,0.03,0.03,0.01
4271,-0.04,-0.08,-9.53,25.91,0.03,0.03,0.01
4286,-0.05,-0.07,-9.54,25.90,0.03,0.03,0.01
4302,-0.06,-0.08,-9.54,25.90,0.03,0.03,0.01
4319,-0.03,-0.07,-9.54,25.92,0.03,0.03,0.01
4334,-0.03,-0.08,-9.51,25.92,0.03,0.03,0.01
4350,-0.06,-0.08,-9.55,25.90,0.03,0.03,0.01
4366,-0.07,-0.07,-9.54,25.90,0.03,0.02,0.01
4382,-0.04,-0.07,-9.55,25.91,0.03,0.03,0.01
4398,-0.06,-0.09,-9.56,25.91,0.03,0.03,0.01
4414,-0.07,-0.09,-9.54,25.90,0.03,0.03,0.01
4429,-0.07,-0.08,-9.54,25.91,0.03,0.03,0.01
4446,-0.04,-0.08,-9.53,25.90,0.03,0.03,0.01
4461,-0.05,-0.08,-9.53,25.91,0.03,0.03,0.01
4477,-0.04,-0.10,-9.53,25.89,0.03,0.03,0.01
4493,-0.04,-0.10,-9.52,25.91,0.03,0.02,0.01
4509,-0.06,-0.06,-9.54,25.91,0.03,0.03,0.01
4525,-0.05,-0.07,-9.52,25.90,0.03,0.03,0.01
4541,-0.04,-0.08,-9.55,25.92,0.03,0.03,0.01
4556,-0.03,-0.08,-9.54,25.92,0.03,0.02,0.01
4573,-0.04,-0.08,-9.54,25.91,0.03,0.03,0.01
4588,-0.06,-0.07,-9.56,25.90,0.03,0.03,0.01
4604,-0.06,-0.09,-9.53,25.92,0.03,0.03,0.01
4620,-0.06,-0.09,-9.54,25.92,0.03,0.03,0.01
4636,-0.03,-0.10,-9.55,25.91,0.03,0.02,0.01
4652,-0.04,-0.08,-9.53,25.90,0.03,0.03,0.01
4668,-0.05,-0.09,-9.54,25.90,0.03,0.03,0.01
4683,-0.07,-0.07,-9.53,25.91,0.03,0.03,0.01
4700,-0.07,-0.09,-9.54,25.90,0.03,0.03,0.01
4716,-0.06,-0.07,-9.52,25.92,0.03,0.03,0.01
4731,-0.05,-0.10,-9.54,25.92,0.03,0.02,0.01
4748,-0.06,-0.10,-9.57,25.92,0.03,0.03,0.01
4763,-0.05,-0.08,-9.55,25.92,0.03,0.02,0.01
4780,-0.05,-0.08,-9.53,25.92,0.03,0.03,0.01
4795,-0.04,-0.08,-9.57,25.91,0.03,0.03,0.01
4811,-0.05,-0.08,-9.53,25.90,0.03,0.03,0.01
4827,-0.06,-0.09,-9.52,25.90,0.03,0.03,0.01
4843,-0.04,-0.09,-9.53,25.91,0.03,0.03,0.01
4858,-0.05,-0.10,-9.51,25.92,0.03,0.03,0.01
4875,-0.04,-0.09,-9.53,25.90,0.03,0.03,0.01
