Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
4630,10.21,-0.06,-0.07,26.90,0.03,0.02,0.01
4646,10.20,-0.04,-0.10,26.91,0.03,0.03,0.01
4662,10.21,-0.04,-0.10,26.91,0.03,0.03,0.01
4678,10.21,-0.02,-0.11,26.90,0.03,0.03,0.01
4694,10.19,-0.03,-0.09,26.90,0.03,0.03,0.01
4710,10.20,-0.04,-0.08,26.91,0.03,0.03,0.01
4726,10.19,-0.05,-0.07,26.91,0.03,0.03,0.01
4742,10.20,-0.05,-0.08,26.91,0.03,0.02,0.01
4758,10.19,-0.04,-0.08,26.92,0.03,0.02,0.01
4773,10.20,-0.04,-0.10,26.91,0.03,0.02,0.01
4790,10.22,-0.03,-0.12,26.92,0.03,0.02,0.01
4805,10.21,-0.05,-0.08,26.88,0.03,0.02,0.01
4822,10.20,-0.03,-0.08,26.92,0.03,0.02,0.01
4837,10.21,-0.04,-0.06,26.91,0.03,0.03,0.01
4853,10.21,-0.03,-0.11,26.92,0.03,0.03,0.01
4870,10.21,-0.03,-0.12,26.91,0.02,0.03,0.01
4885,10.20,-0.04,-0.10,26.92,0.03,0.03,0.01
4901,10.21,-0.03,-0.09,26.92,0.03,0.03,0.01
4917,10.20,-0.02,-0.07,26.91,0.03,0.03,0.01
4933,10.21,-0.04,-0.09,26.91,0.02,0.03,0.01
4948,10.22,-0.05,-0.08,26.92,0.02,0.02,0.01
4965,10.22,-0.05,-0.09,26.92,0.03,0.02,0.01
4981,10.21,-0.02,-0.09,26.92,0.03,0.02,0.01
4997,10.20,-0.04,-0.06,26.90,0.03,0.02,0.01
5013,10.20,-0.03,-0.09,26.91,0.03,0.02,0.01
5028,10.20,-0.03,-0.07,26.91,0.03,0.03,0.01
5045,10.20,-0.04,-0.10,26.90,0.03,0.03,0.01
5060,10.20,-0.04,-0.06,26.92,0.02,0.03,0.01
5076,10.20,-0.04,-0.08,26.90,0.03,0.03,0.01
5092,10.21,-0.06,-0.10,26.92,0.03,0.03,0.01
5108,10.21,-0.05,-0.06,26.92,0.03,0.02,0.01
5125,10.20,-0.04,-0.08,26.91,0.03,0.02,0.01
5140,10.20,-0.04,-0.08,26.91,0.03,0.02,0.01
5156,10.20,-0.06,-0.09,26.93,0.03,0.02,0.01
5172,10.19,-0.03,-0.09,26.93,0.03,0.02,0.01
5188,10.20,-0.04,-0.10,26.92,0.03,0.02,0.01
5203,10.21,-0.05,-0.09,26.92,0.03,0.02,0.01
5220,10.19,-0.04,-0.09,26.91,0.02,0.02,0.01
