Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
3340,6516.00,-424.00,-14544.00,25.28,171.00,183.00,108.00
3444,6480.00,-320.00,-14408.00,25.28,185.00,180.00,111.00
3550,6412.00,-284.00,-14568.00,25.19,144.00,173.00,88.00
3655,6488.00,-336.00,-14480.00,25.38,179.00,169.00,94.00
3760,6464.00,-368.00,-14572.00,25.42,170.00,180.00,93.00
3865,6392.00,-344.00,-14264.00,25.42,170.00,194.00,86.00
3970,6472.00,-324.00,-14568.00,25.33,200.00,198.00,116.00
4075,6472.00,-268.00,-14540.00,25.24,178.00,173.00,91.00
4180,6476.00,-260.00,-14616.00,25.28,194.00,182.00,104.00
4285,6452.00,-220.00,-14432.00,25.28,199.00,174.00,93.00
4390,6436.00,-284.00,-14564.00,25.28,175.00,192.00,90.00
4495,6424.00,-324.00,-14456.00,25.33,174.00,177.00,114.00
4600,6480.00,-352.00,-14328.00,25.33,188.00,206.00,98.00
4705,6460.00,-372.00,-14300.00,25.33,169.00,204.00,94.00
4810,6424.00,-252.00,-14368.00,25.28,165.00,165.00,104.00
4916,6336.00,-324.00,-14676.00,25.28,194.00,193.00,111.00
5020,6784.00,-140.00,-14620.00,25.38,219.00,188.00,67.00
5126,6404.00,-268.00,-14456.00,25.33,198.00,195.00,113.00
5231,6456.00,-420.00,-14476.00,25.42,165.00,188.00,107.00
5336,6436.00,-160.00,-14440.00,25.28,172.00,192.00,112.00
5441,6464.00,-324.00,-14540.00,25.33,179.00,180.00,93.00
5545,6416.00,-344.00,-14580.00,25.28,197.00,191.00,105.00
5651,6488.00,-240.00,-14380.00,25.28,189.00,182.00,111.00
5756,6436.00,-356.00,-14428.00,25.33,189.00,171.00,129.00
5861,6372.00,-224.00,-14424.00,25.42,207.00,178.00,97.00
5966,6452.00,-364.00,-14604.00,25.33,199.00,183.00,94.00
6071,6396.00,-288.00,-14408.00,25.33,197.00,184.00,93.00
6176,6412.00,-240.00,-14492.00,25.38,165.00,201.00,100.00
6282,6480.00,-348.00,-14392.00,25.28,197.00,210.00,96.00
6386,6564.00,-308.00,-14568.00,25.38,158.00,133.00,114.00
6492,6592.00,-316.00,-14372.00,25.28,159.00,197.00,121.00
6596,6344.00,-292.00,-14448.00,25.28,200.00,188.00,93.00
6702,6460.00,-356.00,-14268.00,25.24,177.00,171.00,109.00
6807,6472.00,-316.00,-14520.00,25.38,178.00,191.00,87.00
6912,6468.00,-256.00,-14708.00,25.33,187.00,229.00,109.00
7017,6396.00,-352.00,-14256.00,25.28,181.00,157.00,94.00
7121,6372.00,-288.00,-14460.00,25.24,179.00,200.00,118.00
7227,6468.00,-320.00,-14632.00,25.33,184.00,185.00,96.00
7331,6500.00,-252.00,-14476.00,25.28,180.00,209.00,123.00
7437,6584.00,-356.00,-14388.00,25.24,173.00,193.00,113.00
7542,6464.00,-392.00,-14516.00,25.38,177.00,146.00,104.00
7647,6480.00,-316.00,-14604.00,25.38,189.00,196.00,80.00
7752,6468.00,-288.00,-14616.00,25.28,187.00,188.00,77.00
7857,6344.00,-268.00,-14456.00,25.19,184.00,177.00,95.00
7962,6472.00,-316.00,-14512.00,25.24,175.00,178.00,105.00
8068,6540.00,-288.00,-14480.00,25.38,159.00,192.00,111.00
8172,6496.00,-340.00,-14556.00,25.38,169.00,175.00,100.00
8278,6452.00,-176.00,-14328.00,25.38,193.00,177.00,84.00
8383,6308.00,-364.00,-14440.00,25.28,174.00,177.00,108.00
8487,6496.00,-228.00,-14532.00,25.33,201.00,190.00,99.00
8593,6544.00,-312.00,-14508.00,25.28,193.00,167.00,110.00
8697,6400.00,-392.00,-14496.00,25.28,156.00,161.00,106.00
8803,6464.00,-248.00,-14524.00,25.33,217.00,184.00,112.00
8908,6336.00,-244.00,-14408.00,25.28,201.00,186.00,89.00
9013,6468.00,-352.00,-14384.00,25.33,180.00,163.00,81.00
9118,6536.00,-324.00,-14492.00,25.28,163.00,181.00,117.00
9223,6552.00,-284.00,-14224.00,25.28,190.00,187.00,86.00
9328,6444.00,-292.00,-14516.00,25.33,205.00,178.00,96.00
9433,6456.00,-372.00,-14460.00,25.28,203.00,172.00,90.00
9538,6496.00,-296.00,-14632.00,25.24,189.00,187.00,83.00
9644,6380.00,-368.00,-14296.00,25.28,200.00,183.00,90.00
9748,6512.00,-240.00,-14252.00,25.33,213.00,192.00,87.00
9853,6516.00,-192.00,-14572.00,25.28,185.00,205.00,86.00
9958,6480.00,-260.00,-14496.00,25.33,149.00,214.00,110.00
10063,6500.00,-452.00,-14404.00,25.28,185.00,200.00,91.00
10169,6436.00,-312.00,-14332.00,25.28,174.00,175.00,104.00
10273,6456.00,-296.00,-14576.00,25.33,173.00,193.00,107.00
10379,6492.00,-360.00,-14544.00,25.24,196.00,156.00,99.00
10484,6484.00,-380.00,-14528.00,25.28,157.00,164.00,86.00
10589,6480.00,-328.00,-14604.00,25.28,188.00,174.00,121.00
10694,6404.00,-232.00,-14416.00,25.38,161.00,174.00,101.00
10799,6420.00,-336.00,-14496.00,25.33,166.00,174.00,121.00
10904,6472.00,-352.00,-14500.00,25.38,187.00,172.00,99.00
11010,6488.00,-340.00,-14584.00,25.28,192.00,172.00,94.00
