Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
22257,8140.00,-304.00,-13752.00,26.55,181.00,169.00,118.00
22362,8164.00,-224.00,-13660.00,26.51,170.00,173.00,108.00
22467,8056.00,-148.00,-13736.00,26.65,183.00,200.00,115.00
22573,8280.00,-264.00,-13772.00,26.60,182.00,194.00,85.00
22677,8200.00,-340.00,-13712.00,26.69,192.00,191.00,120.00
22782,8052.00,-248.00,-13876.00,26.55,188.00,190.00,105.00
22888,8108.00,-244.00,-13848.00,26.65,191.00,159.00,110.00
22992,8172.00,-152.00,-13760.00,26.65,178.00,194.00,103.00
23098,8128.00,-244.00,-13800.00,26.60,158.00,191.00,97.00
23203,8180.00,-172.00,-13768.00,26.51,184.00,198.00,88.00
23308,8128.00,-248.00,-13680.00,26.55,150.00,195.00,114.00
23413,8216.00,-88.00,-13640.00,26.60,171.00,198.00,103.00
23519,8200.00,-196.00,-13768.00,26.60,169.00,165.00,73.00
23623,8208.00,-152.00,-13680.00,26.55,194.00,167.00,89.00
23729,8152.00,-260.00,-13664.00,26.60,187.00,190.00,99.00
23833,8084.00,-212.00,-13784.00,26.69,173.00,207.00,118.00
23939,8164.00,-260.00,-13760.00,26.51,174.00,180.00,93.00
24044,8132.00,-192.00,-13900.00,26.60,155.00,187.00,105.00
24148,8220.00,-328.00,-13748.00,26.65,175.00,196.00,114.00
24254,8252.00,-268.00,-13760.00,26.65,161.00,168.00,111.00
24359,8180.00,-160.00,-13660.00,26.60,169.00,172.00,98.00
24464,8024.00,-316.00,-13740.00,26.65,195.00,180.00,96.00
24569,8184.00,-236.00,-13768.00,26.60,187.00,188.00,106.00
24675,8224.00,-260.00,-13812.00,26.69,191.00,181.00,101.00
24779,8176.00,-256.00,-13816.00,26.60,197.00,207.00,106.00
24885,8224.00,-200.00,-13708.00,26.65,161.00,192.00,95.00
24989,8176.00,-136.00,-13780.00,26.65,195.00,186.00,115.00
25095,8196.00,-284.00,-13680.00,26.55,168.00,172.00,117.00
25200,8096.00,-252.00,-13748.00,26.65,186.00,177.00,101.00
25305,8204.00,-240.00,-13792.00,26.60,155.00,186.00,94.00
25410,8252.00,-244.00,-13700.00,26.69,163.00,182.00,114.00
25516,8136.00,-156.00,-13880.00,26.60,183.00,174.00,79.00
25620,8160.00,-264.00,-13820.00,26.65,183.00,195.00,102.00
25725,8084.00,-268.00,-13880.00,26.69,174.00,182.00,82.00
25831,8144.00,-200.00,-13744.00,26.69,187.00,186.00,112.00
25935,8260.00,-300.00,-13848.00,26.69,184.00,175.00,108.00
26041,8100.00,-244.00,-14016.00,26.65,176.00,193.00,111.00
26146,8160.00,-60.00,-13976.00,26.65,189.00,188.00,116.00
26251,8164.00,-200.00,-13560.00,26.65,167.00,171.00,113.00
26356,8240.00,-224.00,-13684.00,26.65,177.00,178.00,121.00
26461,8168.00,-200.00,-13780.00,26.65,176.00,181.00,133.00
26566,8180.00,-264.00,-13720.00,26.69,184.00,173.00,99.00
26672,8216.00,-164.00,-13760.00,26.65,157.00,196.00,111.00
26776,8272.00,-328.00,-13872.00,26.65,183.00,191.00,135.00
26882,8196.00,-244.00,-13824.00,26.69,179.00,185.00,109.00
26987,8120.00,-192.00,-13788.00,26.60,187.00,205.00,109.00
27091,8044.00,-188.00,-13868.00,26.65,170.00,187.00,107.00
27197,8160.00,-200.00,-13692.00,26.60,167.00,162.00,110.00
27302,8224.00,-312.00,-13840.00,26.74,172.00,201.00,121.00
27407,8172.00,-208.00,-13880.00,26.69,161.00,173.00,93.00
27512,8180.00,-180.00,-13652.00,26.65,166.00,159.00,114.00
27618,8188.00,-220.00,-13772.00,26.55,185.00,185.00,106.00
27722,8156.00,-180.00,-13600.00,26.65,189.00,204.00,106.00
27828,8244.00,-304.00,-13720.00,26.55,170.00,203.00,88.00
27933,8208.00,-204.00,-13832.00,26.65,179.00,196.00,104.00
28038,8204.00,-264.00,-13896.00,26.65,178.00,171.00,116.00
28143,8096.00,-208.00,-13868.00,26.69,186.00,187.00,98.00
28249,8184.00,-236.00,-13668.00,26.60,191.00,175.00,93.00
28353,8220.00,-196.00,-13860.00,26.65,189.00,210.00,79.00
28459,8296.00,-192.00,-13736.00,26.74,172.00,185.00,95.00
28563,8252.00,-184.00,-13884.00,26.65,172.00,155.00,108.00
28668,8184.00,-256.00,-13744.00,26.65,196.00,196.00,107.00
28774,8272.00,-224.00,-13760.00,26.65,178.00,174.00,111.00
