Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
42219,12464.00,-20.00,-10500.00,25.33,178.00,187.00,107.00
42323,12400.00,-36.00,-10384.00,25.28,165.00,195.00,109.00
42429,12408.00,-12.00,-10416.00,25.33,186.00,185.00,102.00
42534,12444.00,-44.00,-10372.00,25.38,167.00,185.00,79.00
42639,12492.00,-32.00,-10468.00,25.33,182.00,185.00,107.00
42744,12548.00,-36.00,-10488.00,25.28,189.00,187.00,117.00
42849,12468.00,-40.00,-10384.00,25.33,172.00,187.00,101.00
42954,12444.00,-88.00,-10524.00,25.38,158.00,177.00,94.00
43060,12420.00,28.00,-10504.00,25.33,180.00,169.00,113.00
43164,12416.00,88.00,-10336.00,25.28,171.00,175.00,98.00
43270,12448.00,-108.00,-10364.00,25.28,176.00,203.00,101.00
43375,12464.00,8.00,-10480.00,25.33,182.00,198.00,93.00
43480,12492.00,-20.00,-10540.00,25.33,173.00,199.00,95.00
43585,12384.00,28.00,-10364.00,25.28,180.00,210.00,106.00
43691,12496.00,24.00,-10456.00,25.24,176.00,198.00,100.00
43795,12364.00,52.00,-10404.00,25.28,189.00,192.00,105.00
43900,12428.00,-56.00,-10364.00,25.33,156.00,189.00,89.00
44005,12452.00,24.00,-10548.00,25.38,167.00,181.00,106.00
44110,12380.00,-40.00,-10416.00,25.38,171.00,174.00,116.00
44216,12440.00,20.00,-10292.00,25.42,180.00,170.00,98.00
44320,12644.00,-60.00,-10304.00,25.28,180.00,193.00,95.00
44426,12448.00,0.00,-10696.00,25.33,195.00,184.00,85.00
44531,12452.00,36.00,-10364.00,25.33,178.00,208.00,101.00
44636,12348.00,96.00,-10492.00,25.28,176.00,203.00,109.00
44741,12508.00,-104.00,-10336.00,25.33,155.00,193.00,107.00
44847,12492.00,-44.00,-10508.00,25.28,171.00,187.00,90.00
44951,12488.00,-4.00,-10532.00,25.33,185.00,198.00,102.00
45057,12428.00,-28.00,-10312.00,25.38,180.00,188.00,114.00
45161,12396.00,-8.00,-10232.00,25.42,173.00,192.00,78.00
45266,12548.00,56.00,-10416.00,25.33,185.00,181.00,114.00
45372,12516.00,32.00,-10488.00,25.42,154.00,187.00,104.00
45476,12352.00,32.00,-10464.00,25.38,160.00,156.00,106.00
45582,12396.00,-12.00,-10400.00,25.33,172.00,192.00,102.00
45687,12484.00,-4.00,-10456.00,25.33,172.00,184.00,116.00
45792,12500.00,-60.00,-10572.00,25.42,178.00,190.00,99.00
45897,12468.00,-32.00,-10416.00,25.38,193.00,213.00,93.00
46002,12436.00,-12.00,-10464.00,25.38,188.00,160.00,108.00
46107,12396.00,-36.00,-10452.00,25.38,166.00,191.00,112.00
46213,12420.00,-28.00,-10508.00,25.28,185.00,167.00,118.00
46317,12496.00,84.00,-10644.00,25.28,182.00,179.00,108.00
46423,12408.00,-40.00,-10364.00,25.28,183.00,187.00,100.00
46528,12540.00,36.00,-10448.00,25.52,184.00,189.00,105.00
46632,12416.00,56.00,-10348.00,25.33,180.00,171.00,89.00
46738,12408.00,-108.00,-10372.00,25.38,199.00,174.00,90.00
46843,12432.00,-120.00,-10600.00,25.42,190.00,176.00,87.00
46948,12444.00,-20.00,-10504.00,25.33,195.00,199.00,86.00
47053,12408.00,-80.00,-10432.00,25.38,148.00,200.00,112.00
47159,12368.00,48.00,-10464.00,25.52,164.00,203.00,108.00
47263,12456.00,-8.00,-10548.00,25.28,178.00,165.00,123.00
47369,12480.00,-20.00,-10392.00,25.38,180.00,168.00,96.00
47474,12440.00,68.00,-10420.00,25.42,176.00,162.00,105.00
47579,12548.00,-12.00,-10276.00,25.33,183.00,200.00,97.00
47684,12432.00,-16.00,-10384.00,25.38,180.00,170.00,112.00
47789,12480.00,100.00,-10332.00,25.28,137.00,201.00,79.00
47894,12424.00,-80.00,-10352.00,25.33,162.00,185.00,82.00
48000,12436.00,-80.00,-10392.00,25.38,168.00,171.00,86.00
48104,12416.00,-40.00,-10372.00,25.42,175.00,190.00,86.00
48209,12404.00,-28.00,-10564.00,25.42,195.00,183.00,89.00
48315,12268.00,-8.00,-10448.00,25.38,201.00,181.00,110.00
48419,12524.00,20.00,-10392.00,25.42,175.00,181.00,96.00
48525,12464.00,-12.00,-10452.00,25.42,188.00,160.00,96.00
48629,12460.00,136.00,-10400.00,25.38,190.00,171.00,95.00
48735,12412.00,48.00,-10404.00,25.52,152.00,207.00,97.00
48840,12484.00,-36.00,-10572.00,25.47,140.00,186.00,119.00
48945,12436.00,40.00,-10372.00,25.38,173.00,183.00,99.00
49050,12456.00,-12.00,-10476.00,25.42,175.00,171.00,96.00
49156,12444.00,16.00,-10432.00,25.38,167.00,199.00,112.00
49260,12416.00,-24.00,-10544.00,25.42,185.00,187.00,100.00
49366,12400.00,-52.00,-10568.00,25.38,184.00,197.00,104.00
49470,12356.00,16.00,-10456.00,25.42,148.00,175.00,111.00
49575,12400.00,-12.00,-10368.00,25.42,159.00,179.00,92.00
49681,12452.00,-76.00,-10520.00,25.38,166.00,190.00,102.00
49785,12464.00,4.00,-10464.00,25.38,176.00,187.00,125.00
49891,12412.00,48.00,-10444.00,25.33,180.00,204.00,105.00
49996,12500.00,28.00,-10444.00,25.47,177.00,181.00,103.00
50101,12412.00,-12.00,-10360.00,25.42,169.00,176.00,85.00
50206,12432.00,-88.00,-10432.00,25.42,177.00,163.00,107.00
50312,12424.00,0.00,-10424.00,25.38,188.00,182.00,93.00
50416,12524.00,-104.00,-10424.00,25.42,159.00,187.00,102.00
50522,12452.00,-20.00,-10480.00,25.38,184.00,181.00,110.00
50627,12428.00,-28.00,-10504.00,25.47,167.00,192.00,82.00
50732,12472.00,60.00,-10508.00,25.52,179.00,194.00,106.00
50837,12400.00,-8.00,-10440.00,25.38,202.00,153.00,109.00
50941,12360.00,-20.00,-10340.00,25.33,192.00,177.00,105.00
51047,12436.00,80.00,-10524.00,25.47,178.00,177.00,89.00
51152,12456.00,-20.00,-10528.00,25.42,168.00,182.00,106.00
51257,12332.00,-56.00,-10380.00,25.52,166.00,201.00,100.00
51362,12352.00,-92.00,-10572.00,25.38,168.00,179.00,107.00
51468,12428.00,-28.00,-10376.00,25.42,171.00,178.00,110.00
51572,12388.00,-8.00,-10440.00,25.52,190.00,173.00,95.00
51678,12488.00,12.00,-10472.00,25.42,179.00,178.00,84.00
51782,12468.00,-92.00,-10396.00,25.47,192.00,180.00,108.00
51888,12416.00,16.00,-10396.00,25.47,177.00,175.00,103.00
51993,12404.00,-28.00,-10544.00,25.47,154.00,168.00,108.00
52098,12428.00,-64.00,-10452.00,25.42,176.00,190.00,88.00
52203,12420.00,32.00,-10400.00,25.47,182.00,191.00,118.00
52308,12488.00,-68.00,-10504.00,25.38,182.00,174.00,112.00
52413,12468.00,4.00,-10408.00,25.42,185.00,189.00,105.00
52518,12460.00,-80.00,-10480.00,25.38,172.00,174.00,101.00
52624,12448.00,-124.00,-10444.00,25.52,191.00,195.00,130.00
52728,12344.00,-20.00,-10648.00,25.42,175.00,171.00,105.00
52834,12456.00,-88.00,-10388.00,25.47,175.00,197.00,91.00
52939,12516.00,-36.00,-10504.00,25.52,156.00,184.00,102.00
53044,12380.00,-60.00,-10576.00,25.52,170.00,174.00,118.00
53149,12444.00,72.00,-10552.00,25.47,166.00,179.00,94.00
53255,12444.00,48.00,-10532.00,25.52,174.00,163.00,91.00
53359,12404.00,-8.00,-10436.00,25.47,196.00,192.00,114.00
53465,12420.00,104.00,-10432.00,25.42,190.00,211.00,117.00
53569,12488.00,60.00,-10424.00,25.42,178.00,200.00,87.00
53675,12392.00,-64.00,-10344.00,25.38,167.00,169.00,113.00
53780,12472.00,36.00,-10440.00,25.52,169.00,221.00,123.00
53884,12488.00,36.00,-10352.00,25.42,160.00,155.00,107.00
53990,12404.00,-24.00,-10572.00,25.57,177.00,184.00,97.00
54095,12476.00,-116.00,-10476.00,25.42,179.00,182.00,97.00
54200,12416.00,-12.00,-10348.00,25.52,181.00,183.00,103.00
54305,12432.00,92.00,-10504.00,25.57,194.00,197.00,89.00
54411,12492.00,-12.00,-10476.00,25.52,193.00,191.00,122.00
54515,12436.00,-36.00,-10408.00,25.47,178.00,186.00,93.00
54621,12460.00,-20.00,-10592.00,25.42,155.00,192.00,106.00
54725,12472.00,-24.00,-10620.00,25.47,166.00,195.00,101.00
