Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
44818,0.29,0.01,-0.91,29.14,1.40,1.11,0.76
44922,0.29,0.02,-0.92,29.19,1.40,1.18,0.87
45027,0.29,0.02,-0.91,29.19,1.60,1.26,0.89
45131,0.29,0.02,-0.92,29.09,1.23,1.50,0.79
45236,0.29,0.02,-0.92,29.14,1.24,1.44,0.86
45340,0.30,0.02,-0.92,29.14,1.38,1.52,0.89
45445,0.29,0.02,-0.91,29.14,1.56,1.45,0.76
45549,0.29,0.02,-0.92,29.24,1.35,1.02,1.11
45654,0.29,0.02,-0.90,29.19,1.62,0.95,0.73
45759,0.29,0.01,-0.92,29.19,1.35,1.63,0.79
45863,0.30,0.01,-0.92,29.19,1.44,1.71,0.77
45968,0.30,0.02,-0.91,29.14,1.36,1.37,1.11
46072,0.29,0.02,-0.91,29.14,1.34,1.54,0.85
46177,0.28,0.02,-0.92,29.05,1.20,1.35,0.93
46281,0.29,0.01,-0.92,29.14,1.42,1.27,0.79
46386,0.29,0.01,-0.92,29.24,1.29,1.59,0.95
46490,0.29,0.00,-0.91,29.14,1.31,1.51,0.75
46596,0.30,0.02,-0.91,29.14,1.36,1.05,0.81
46700,0.29,0.01,-0.91,29.14,1.37,1.24,0.95
46804,0.29,0.01,-0.92,29.05,1.27,1.72,0.77
46909,0.29,0.02,-0.91,29.09,1.40,1.11,0.99
47013,0.29,0.01,-0.91,29.09,1.37,0.89,0.93
47118,0.29,0.01,-0.93,29.19,1.27,1.42,0.78
47222,0.30,0.02,-0.92,29.09,1.42,1.44,0.83
47327,0.30,0.01,-0.91,29.19,1.37,1.29,0.76
47431,0.30,0.02,-0.92,29.24,1.36,1.15,0.88
47537,0.29,0.02,-0.91,29.19,1.18,1.49,0.76
47641,0.29,0.01,-0.91,29.14,1.31,1.81,0.89
47746,0.29,0.01,-0.91,29.14,1.21,1.89,0.74
47850,0.29,0.01,-0.92,29.09,1.27,1.35,0.85
47954,0.29,0.02,-0.91,29.24,1.46,1.49,0.88
48059,0.29,0.01,-0.92,29.24,1.38,1.53,0.88
48163,0.29,0.01,-0.91,29.14,1.29,1.54,0.83
48268,0.30,0.01,-0.93,29.19,1.44,1.10,0.79
48373,0.29,0.02,-0.91,29.28,1.50,1.51,0.73
48478,0.30,0.01,-0.92,29.09,1.37,1.40,0.84
48582,0.29,0.01,-0.91,29.14,1.34,1.37,0.95
48687,0.29,0.01,-0.92,29.14,1.32,1.73,0.97
48791,0.29,0.01,-0.91,29.14,1.24,1.70,0.85
48896,0.29,0.01,-0.92,29.19,1.41,1.47,0.84
49000,0.29,0.02,-0.92,29.19,1.32,1.76,0.87
49104,0.29,0.02,-0.92,29.09,1.43,1.39,0.78
49210,0.30,0.01,-0.91,29.19,1.53,1.81,0.86
49314,0.29,0.01,-0.92,29.14,1.25,1.90,0.98
49419,0.29,0.01,-0.91,29.14,1.40,1.63,0.89
49523,0.30,0.02,-0.91,29.14,1.52,1.34,0.89
49628,0.30,0.01,-0.92,29.24,1.48,1.34,0.92
49732,0.30,0.01,-0.93,29.19,1.42,1.50,0.79
49837,0.29,0.01,-0.91,29.28,1.59,1.30,0.69
49941,0.30,0.02,-0.92,29.09,1.53,1.47,0.83
50045,0.30,0.01,-0.91,29.19,1.56,1.56,0.74
50151,0.30,0.01,-0.92,29.28,1.37,1.59,1.04
50255,0.29,0.01,-0.92,29.14,1.47,1.02,0.95
50360,0.29,0.02,-0.91,29.14,1.66,1.27,0.91
50464,0.30,0.01,-0.92,29.24,1.53,1.89,2.11
50569,0.30,0.02,-0.92,29.14,1.53,1.25,2.65
50673,0.30,0.01,-0.92,29.09,1.31,1.73,1.56
50778,0.30,0.01,-0.91,29.09,1.40,1.10,0.89
50882,0.29,0.01,-0.91,29.19,1.24,1.52,0.67
50988,0.30,0.01,-0.91,29.28,1.45,1.50,0.87
51092,0.30,0.01,-0.91,29.19,1.34,1.18,0.88
51196,0.30,0.01,-0.92,29.14,1.31,1.53,0.91
51301,0.30,0.02,-0.92,29.14,1.53,1.94,0.88
51405,0.30,0.00,-0.92,29.24,1.51,1.61,0.73
51510,0.29,0.01,-0.91,29.14,1.40,0.86,0.84
51614,0.29,0.01,-0.91,29.14,1.21,1.09,0.95
51719,0.29,0.02,-0.91,29.14,1.62,1.50,0.84
51823,0.30,0.01,-0.92,29.24,1.63,1.28,0.91
51929,0.30,0.01,-0.91,29.14,1.34,1.44,0.88
52033,0.29,0.00,-0.92,29.14,1.50,1.35,0.95
52137,0.30,0.01,-0.91,29.14,1.45,1.50,0.87
52242,0.30,0.01,-0.90,29.09,1.47,1.65,0.79
52346,0.30,0.01,-0.92,29.09,1.23,1.48,0.86
52451,0.30,0.01,-0.92,29.24,1.32,1.28,0.92
52555,0.30,0.01,-0.92,29.14,1.47,1.37,0.82
52660,0.30,0.01,-0.92,29.24,1.41,1.57,0.84
52764,0.30,0.01,-0.90,29.14,1.34,1.46,0.94
52870,0.30,0.01,-0.92,29.24,1.42,1.56,0.92
52974,0.30,0.01,-0.92,29.14,1.44,1.47,0.89
53079,0.29,0.01,-0.92,29.24,1.37,1.39,0.89
53183,0.30,0.01,-0.91,29.24,1.64,1.51,0.85
53287,0.30,0.01,-0.91,29.14,1.49,1.66,0.82
53392,0.30,0.01,-0.92,29.14,1.31,1.53,0.85
53496,0.30,0.01,-0.92,29.09,1.46,1.18,0.90
53601,0.30,0.01,-0.92,29.19,1.35,1.43,0.84
53705,0.30,0.01,-0.91,29.09,1.60,1.51,0.82
53811,0.30,0.01,-0.91,29.05,1.67,1.56,0.76
53915,0.30,0.01,-0.90,29.14,1.53,1.56,0.88
54020,0.31,0.01,-0.92,29.24,1.39,1.08,0.88
54124,0.29,0.02,-0.92,29.09,1.63,1.12,0.69
54228,0.30,0.01,-0.91,29.28,1.43,1.37,0.80
54333,0.30,0.01,-0.92,29.14,1.34,1.60,0.99
54437,0.30,0.01,-0.91,29.19,1.50,1.45,0.89
54542,0.29,0.00,-0.92,29.33,1.15,1.33,1.11
54646,0.30,0.01,-0.91,29.24,1.47,1.41,0.92
54752,0.30,0.01,-0.92,29.14,1.50,1.56,0.81
54856,0.30,0.01,-0.91,29.24,1.36,1.37,0.70
54961,0.30,0.01,-0.92,29.19,1.11,1.28,0.74
55065,0.31,0.01,-0.92,29.19,1.37,1.34,1.03
55170,0.29,0.01,-0.91,29.24,1.22,1.42,0.82
55274,0.30,0.01,-0.92,29.14,1.38,1.34,0.92
55378,0.31,0.01,-0.92,29.14,1.31,1.57,0.88
55483,0.30,0.02,-0.91,29.14,1.54,1.38,0.74
55588,0.29,0.01,-0.92,29.14,1.31,1.63,0.95
55693,0.30,0.02,-0.91,29.05,1.30,1.44,0.88
55797,0.30,0.00,-0.91,29.19,1.37,1.05,0.75
55902,0.30,0.01,-0.92,29.19,1.43,1.44,0.89
56006,0.30,0.01,-0.90,29.09,1.40,1.58,0.89
56111,0.30,0.01,-0.92,29.19,1.34,1.31,0.64
56215,0.30,0.01,-0.92,29.19,1.43,1.32,0.79
56320,0.30,0.01,-0.91,29.19,1.42,1.55,0.95
56424,0.30,0.00,-0.91,29.19,1.31,1.47,0.93
56529,0.30,0.01,-0.91,29.14,1.37,1.52,0.73
56634,0.30,0.01,-0.91,29.24,1.17,1.58,0.74
56738,0.30,0.01,-0.92,29.14,1.42,1.11,0.72
56843,0.30,0.01,-0.91,29.09,1.30,1.32,0.98
56947,0.29,0.01,-0.92,29.19,1.43,1.33,0.87
57052,0.31,0.02,-0.91,29.14,1.40,1.18,0.73
57156,0.31,0.01,-0.91,29.24,1.31,1.48,0.74
57261,0.30,0.01,-0.91,29.14,1.36,1.35,0.79
57366,0.30,0.01,-0.92,29.24,1.27,1.62,0.92
57470,0.30,0.00,-0.91,29.14,1.45,1.50,0.95
57575,0.30,0.01,-0.91,29.09,1.38,1.41,0.71
57679,0.30,0.01,-0.92,29.19,1.26,1.51,0.88
57784,0.30,0.01,-0.91,29.09,1.35,1.42,0.85
57888,0.29,0.01,-0.90,29.09,1.27,1.43,0.94
57993,0.30,0.01,-0.93,29.14,1.24,1.60,0.82
58097,0.30,0.01,-0.92,29.14,1.21,1.28,0.81
58202,0.30,0.00,-0.92,29.14,1.40,1.75,0.82
58307,0.30,0.01,-0.91,29.24,1.22,1.32,0.85
58412,0.30,0.01,-0.91,29.14,1.34,1.35,0.73
58516,0.29,0.01,-0.91,29.09,1.25,1.53,0.73
58620,0.30,0.01,-0.91,29.19,1.29,1.44,0.89
58725,0.30,0.00,-0.91,29.09,1.29,1.60,0.89
58829,0.30,0.01,-0.92,29.24,1.31,1.50,0.84
58934,0.30,0.00,-0.91,29.24,1.38,1.65,0.67
59038,0.30,0.01,-0.93,29.14,1.39,1.49,0.95
59143,0.29,0.01,-0.91,29.09,0.97,1.23,0.97
59248,0.30,0.01,-0.91,29.19,1.31,1.31,0.90
59353,0.30,0.01,-0.92,29.14,1.27,1.51,1.15
59457,0.30,0.01,-0.91,29.14,1.29,1.21,0.87
59561,0.30,0.00,-0.91,29.14,1.34,1.21,0.79
59666,0.30,0.01,-0.92,29.19,1.32,1.40,0.95
59770,0.30,0.01,-0.91,29.19,1.37,1.53,0.91
59875,0.30,0.01,-0.91,29.28,1.25,1.31,0.78
59979,0.31,0.01,-0.91,29.24,1.26,1.47,0.83
60085,0.30,0.01,-0.92,29.14,1.10,1.40,0.90
60189,0.30,0.01,-0.92,29.14,1.23,1.47,0.84
60294,0.30,0.01,-0.92,29.24,1.38,1.53,0.89
60398,0.30,0.00,-0.92,29.24,1.49,1.92,0.81
60503,0.31,0.01,-0.92,29.14,1.28,1.40,0.89
60607,0.30,0.01,-0.92,29.19,1.28,1.20,0.85
60711,0.30,0.00,-0.92,29.19,1.42,1.66,0.73
60816,0.30,0.01,-0.92,29.19,1.45,1.58,0.92
60920,0.31,0.01,-0.91,29.19,1.54,1.35,0.77
61026,0.31,0.01,-0.91,29.19,1.36,1.28,0.78
61130,0.29,0.01,-0.91,29.19,1.40,1.45,0.71
61235,0.31,0.01,-0.91,29.14,1.27,1.63,0.67
61339,0.30,0.01,-0.91,29.14,1.31,1.53,0.68
61444,0.30,0.00,-0.92,29.19,1.44,1.37,0.82
61548,0.30,0.01,-0.91,29.19,1.38,1.47,0.93
61652,0.30,0.01,-0.92,29.14,1.19,1.47,1.03
61757,0.30,0.01,-0.91,29.24,1.58,1.26,0.96
61861,0.31,0.01,-0.91,29.14,1.21,1.42,0.89
61967,0.31,0.01,-0.91,29.09,1.36,1.41,0.71
62071,0.30,0.00,-0.90,29.19,1.36,1.47,0.84
62176,0.30,0.01,-0.91,29.14,1.44,1.40,0.87
62280,0.30,0.00,-0.91,29.14,1.15,1.47,0.97
62385,0.31,0.01,-0.91,29.09,1.45,1.30,0.79
62489,0.31,0.01,-0.91,29.19,1.52,1.31,0.82
62594,0.30,0.01,-0.92,29.09,1.33,1.55,0.85
62698,0.30,0.01,-0.92,29.19,1.30,1.11,0.86
62802,0.30,0.01,-0.91,29.19,1.65,1.60,0.76
62908,0.30,0.01,-0.91,29.19,1.44,1.35,0.74
63012,0.31,0.01,-0.91,29.24,1.34,1.43,0.82
63117,0.30,0.01,-0.91,29.05,1.42,1.34,1.00
63221,0.30,0.01,-0.91,29.14,1.37,1.19,0.89
63326,0.30,0.01,-0.91,29.24,1.45,1.47,0.64
63430,0.30,0.01,-0.92,29.19,1.55,1.42,0.87
63535,0.30,0.01,-0.92,29.09,1.31,1.36,0.88
63639,0.30,0.01,-0.91,29.09,1.53,1.33,0.86
63745,0.30,0.01,-0.92,29.24,1.38,1.47,0.59
63849,0.30,0.01,-0.91,29.14,1.50,1.33,0.77
63953,0.31,0.02,-0.91,29.24,1.40,1.12,0.76
64058,0.30,0.01,-0.91,29.14,1.47,1.35,0.93
64162,0.30,0.01,-0.92,29.28,1.53,1.59,0.92
64267,0.30,0.01,-0.92,29.28,1.45,1.35,0.58
64371,0.31,0.01,-0.90,29.28,1.38,1.02,0.82
64476,0.31,0.01,-0.90,29.19,1.31,1.60,0.82
64580,0.30,0.01,-0.91,29.24,1.59,2.31,0.86
64686,0.31,0.01,-0.92,29.19,1.47,2.31,0.94
64790,0.31,0.01,-0.92,29.24,1.50,1.19,0.80
64894,0.31,0.02,-0.92,29.14,1.45,0.76,1.05
64999,0.29,0.01,-0.91,29.14,1.54,1.63,0.84
65103,0.31,0.00,-0.90,29.24,1.40,2.43,1.01
65208,0.31,0.02,-0.93,29.09,1.53,1.97,0.79
65312,0.31,0.02,-0.91,29.19,1.48,1.40,0.95
65417,0.31,0.01,-0.91,29.19,1.48,1.53,0.73
65522,0.31,0.01,-0.91,29.19,1.42,1.16,0.69
65627,0.31,0.01,-0.91,29.09,1.38,1.43,0.77
65731,0.31,0.00,-0.92,29.14,1.56,1.27,0.91
65836,0.31,0.01,-0.91,29.24,1.34,1.02,0.80
65940,0.30,0.01,-0.91,29.14,1.39,1.18,0.76
66044,0.31,0.01,-0.91,29.14,1.40,1.05,0.70
66149,0.31,0.01,-0.92,29.24,1.55,0.84,0.82
66253,0.31,0.01,-0.91,29.14,1.36,1.91,0.80
66358,0.30,0.01,-0.92,29.09,1.53,1.34,0.88
66463,0.30,0.01,-0.92,29.19,1.58,1.31,0.95
66568,0.31,0.01,-0.91,29.19,1.36,1.13,0.82
66672,0.30,0.01,-0.90,29.19,1.24,1.14,0.91
66777,0.29,0.00,-0.90,29.19,1.43,1.34,0.89
66881,0.30,0.01,-0.91,29.14,1.31,1.31,0.85
66985,0.30,0.01,-0.91,29.14,1.28,1.44,0.73
67090,0.30,0.01,-0.91,29.14,1.44,0.76,0.73
67194,0.30,0.01,-0.91,29.24,1.27,0.55,0.97
67300,0.30,0.00,-0.91,29.14,1.29,0.79,0.75
67404,0.30,0.00,-0.92,29.19,1.47,1.39,0.88
67509,0.30,0.01,-0.91,29.19,1.34,1.69,0.98
67613,0.32,0.04,-0.93,29.14,1.40,1.27,4.14
67718,0.30,0.01,-0.92,29.14,1.41,1.40,1.34
67822,0.30,0.00,-0.91,29.24,1.39,1.63,1.37
67927,0.30,0.01,-0.91,29.19,1.43,1.30,1.19
68031,0.30,-0.00,-0.90,29.19,1.47,1.46,2.20
68135,0.30,0.01,-0.91,29.19,1.44,1.50,1.01
68241,0.30,0.01,-0.92,29.19,1.28,1.12,1.05
68345,0.30,0.00,-0.91,29.19,1.57,1.28,1.30
68450,0.30,0.01,-0.92,29.14,1.57,1.05,4.47
68554,0.30,-0.00,-0.91,29.14,1.44,0.51,2.74
68659,0.30,0.00,-0.91,29.24,1.24,0.28,1.82
68763,0.29,-0.00,-0.91,29.24,1.31,0.69,1.07
68868,0.29,0.00,-0.92,29.09,1.37,1.85,1.53
68972,0.29,0.00,-0.91,29.19,1.63,1.69,2.34
69076,0.30,0.00,-0.91,29.09,1.24,1.31,1.19
69182,0.30,-0.01,-0.91,29.19,1.35,1.27,0.92
69286,0.29,0.00,-0.91,29.14,1.30,1.82,0.70
69391,0.29,-0.00,-0.92,29.24,1.29,1.69,1.05
69495,0.30,0.00,-0.91,29.14,1.46,1.24,0.76
69600,0.30,0.00,-0.91,29.09,1.31,1.06,0.87
69704,0.29,0.00,-0.92,29.19,1.32,1.21,0.94
69809,0.29,-0.00,-0.91,29.24,1.39,1.45,1.39
69913,0.30,-0.00,-0.92,29.14,1.47,1.74,2.47
70018,0.30,-0.00,-0.92,29.09,1.50,1.27,1.88
70123,0.30,0.00,-0.92,29.09,1.24,1.27,1.29
70227,0.30,-0.01,-0.90,29.09,1.40,1.73,1.10
70332,0.29,-0.00,-0.91,29.14,1.21,2.15,0.90
70436,0.30,-0.01,-0.91,29.09,1.25,1.89,0.85
70541,0.30,-0.00,-0.92,29.09,1.42,1.95,0.86
70645,0.30,-0.00,-0.91,29.19,1.28,1.19,0.79
70750,0.29,-0.00,-0.91,29.24,1.31,1.00,0.70
70854,0.29,-0.01,-0.92,29.14,1.39,1.33,0.92
70959,0.31,-0.00,-0.92,29.14,1.34,1.38,0.75
71064,0.30,0.00,-0.92,29.19,1.32,1.21,0.69
71169,0.29,-0.01,-0.92,29.09,1.33,1.34,0.90
71273,0.30,-0.01,-0.91,29.24,1.24,1.35,0.78
71377,0.30,-0.00,-0.92,29.14,1.37,1.27,0.91
71482,0.30,-0.01,-0.91,29.14,1.31,1.93,2.18
71586,0.30,-0.01,-0.92,29.24,1.44,1.33,1.27
71691,0.30,0.00,-0.91,29.19,1.25,1.79,1.45
71795,0.30,-0.00,-0.92,29.24,1.44,1.36,1.38
71901,0.29,-0.01,-0.92,29.14,1.19,1.03,1.28
72005,0.30,-0.01,-0.92,29.14,1.44,1.57,1.08
72110,0.30,0.00,-0.91,29.19,1.57,1.19,1.62
72214,0.30,-0.01,-0.93,29.19,1.35,2.13,3.71
72318,0.30,-0.01,-0.91,29.09,1.53,1.96,0.80
72423,0.30,-0.00,-0.91,29.19,1.45,2.31,0.94
72527,0.30,-0.00,-0.91,29.14,1.57,1.24,1.14
72632,0.30,-0.01,-0.91,29.28,1.53,1.30,1.39
72737,0.29,-0.00,-0.92,29.19,1.34,1.18,1.06
72842,0.31,-0.01,-0.92,29.28,1.58,1.54,1.27
72946,0.30,-0.01,-0.92,29.09,1.34,1.21,1.50
73051,0.30,-0.01,-0.92,29.09,1.39,1.34,1.39
73155,0.30,-0.01,-0.92,29.19,1.46,1.20,1.40
