X,Y,Z
-8254.124331375,-85.74904418749993,920.9950007500012
-8261.0212294375,-88.01196631249994,929.7687490000012
-8267.58133175,-90.27488843749994,938.5424972500012
-8273.769617499998,-92.53781056249994,947.3162455000013
-8279.465101249998,-94.80073268749994,956.0899937500013
-8284.415245687498,-96.88850906249995,964.8637420000014
-8288.357652124998,-98.80113968749995,973.6374902500014
-8291.398669562497,-100.71377031249996,982.2040950000014
-8293.772034999996,-102.62640093749997,990.5635562500014
-8295.607187249998,-104.53903156249997,998.9230175000014
-8296.780494562498,-106.45166218749998,1007.2824787500014
-8297.077370999998,-108.36429281249998,1015.6419400000013
-8296.714262187497,-110.27692343749999,1024.0014012500014
-8296.132126312497,-112.1895540625,1032.3608625000015
-8295.549990437497,-113.8712578125,1040.7203237500016
-8294.967854562497,-115.10343112500001,1049.0797850000017
-8294.385718687498,-115.83458493750001,1057.4392462500018
-8293.803582812498,-116.28332281250002,1065.798707500002
-8293.221446937498,-116.47088718750003,1074.347467500002
-8292.639311062498,-116.19631787500002,1083.3619375000019
-8292.057175187498,-115.51421393750003,1093.0138706875018
-8291.475039312498,-114.62553556250003,1103.486870437502
-8290.892903437498,-113.73685718750004,1114.891503250002
-8290.310767562498,-112.84817881250004,1127.206683625002
-8289.728631687498,-111.95950043750004,1140.266696500002
-8289.146495812498,-110.91684393750005,1153.932602125002
-8288.903182562499,-109.72020931250005,1168.275380375002
-8289.363957499998,-108.36109381250004,1183.3946597500021
-8290.477287937498,-106.83949743750004,1199.1220753750022
-8292.163474249997,-105.10673943750004,1215.0580093750023
-8294.495431312496,-102.79740212500005,1230.9939433750023
-8297.596408749996,-99.85440812500005,1246.7102497500025
-8301.334229499995,-96.40210425000005,1261.9223470000024
-8305.520892499995,-92.70872950000005,1276.6998627500025
-8309.928369999996,-89.01535475000004,1290.9940095625025
-8314.335847499997,-85.32198000000004,1304.4282789375025
-8318.743324999998,-81.62860525000004,1316.8456362500024
-8323.150802499998,-77.93523050000003,1328.4201921875024
-8327.55828,-74.24185575000003,1339.2485775625025
-8331.9657575,-70.54848100000002,1349.4072567500025
-8336.373235000001,-66.85510625000002,1359.0997636250024
-8340.780712500002,-63.16173150000002,1368.6020316250024
-8345.188190000003,-59.25521518750003,1377.9373019375023
-8349.595667500003,-55.135557312500026,1387.1055745625024
-8354.003145000004,-51.015899437500025,1396.2738471875025
-8358.410622500005,-46.89624156250002,1405.4421198125026
-8362.630668125006,-42.77658368750002,1414.6103924375027
-8366.663281875006,-38.65692581250002,1423.7786650625028
-8370.695895625006,-34.53726793750002,1432.769097250003
-8374.728509375005,-30.41761006250002,1441.2185663125028
-8378.761123125005,-26.297952187500023,1449.0054446875029
-8382.793736875004,-22.178294312500025,1456.149768125003
-8386.826350625004,-18.058636437500027,1462.4200868125029
-8391.097036500003,-13.93897856250003,1467.5783792500029
-8396.009943187502,-9.819320687500031,1471.5455905625029
-8401.561352562503,-5.699662812500033,1474.2430407500028
-8407.534456625004,-1.5800049375000338,1475.783381625003
-8413.993909437504,2.539652937499965,1476.494745437503
-8420.992704125005,6.659310812499964,1476.643722187503
-8428.391247187505,10.778968687499962,1476.561968062503
-8435.949204812505,14.89862656249996,1476.4802139375029
-8443.507162437505,19.018284437499958,1476.6877576875029
-8450.894750125006,23.137942312499955,1477.5935501875028
-8457.912737187506,27.257600187499953,1479.2965099375028
-8464.731493562505,31.15464593749995,1481.6507837500028
-8471.393878000004,34.82907956249995,1484.2681552500028
-8477.597264062504,38.50351318749995,1486.8855267500028
-8483.217923125003,42.17794681249995,1489.5028982500028
-8488.401220562502,45.852380437499946,1492.1202697500028
-8493.190725000002,49.526814062499945,1494.7376412500028
-8497.743697500002,53.201247687499944,1497.3550127500027
-8502.296670000002,56.87568131249994,1499.9723842500027
-8506.849642500001,60.55011493749994,1502.5897557500027
-8511.402615,64.22454856249993,1505.2071272500027
-8515.9555875,67.68235593749993,1508.0424093125027
-8520.703149375,70.92353706249993,1511.3410013125028
-8525.645300625,74.00657824999993,1515.1967400625028
-8530.587451874999,76.93147949999994,1519.651559250003
-8535.529603124998,79.85638074999994,1524.7123587500027
-8540.471754374998,82.78128199999995,1530.2850557500026
-8545.097513499997,85.97396112499995,1536.3358501875025
-8549.017934562497,89.43441812499995,1542.6714918125026
-8552.185815624996,92.89487512499996,1549.1856111250027
-8554.521907374998,96.35533212499996,1555.8782081250026
-8556.000174624998,100.01445524999997,1562.5708051250026
-8556.621455562497,104.10398187499996,1569.2634021250026
-8556.549062937496,108.65368862499996,1575.9559991250026
-8556.250353812497,113.62954456249996,1582.6485961250025
-8555.951644687497,118.80310693749996,1589.3411931250025
-8555.652935562497,124.25637331249996,1596.0337901250025
-8555.354226437497,130.25082787499997,1602.5170231250024
-8555.055517312498,136.69450218749998,1608.5244658750025
-8554.756808187498,143.32591206249998,1614.0696393750027
-8554.458099062498,149.95732193749998,1619.1830326875026
-8553.845263499998,156.5887318125,1623.7746372500026
-8552.644780187498,163.2201416875,1628.0803902500027
-8550.951809874998,169.8515515625,1632.3861432500028
-8548.835953187498,176.4829614375,1636.6918962500029
-8546.299869062497,183.1143713125,1640.997649250003
-8543.547478187496,189.7457811875,1645.303402250003
-8540.795087312496,196.5287800625,1649.6091552500031
-8538.042696437495,203.715321875,1654.1183988125033
-8535.290305562494,211.52252693749998,1659.0199066875034
-8532.537914687493,220.06883581249997,1664.1101883125034
-8529.785523812492,229.22322199999996,1668.9486716250035
-8527.033132937491,238.61529099999996,1673.5353566250035
-8524.12414974999,248.00735999999995,1678.1220416250035
-8520.801758999989,257.39942899999994,1682.7087266250035
-8517.001901499989,266.79149799999993,1687.2954116250035
-8512.694665812489,276.1835669999999,1691.8820966250034
-8507.87956199999,285.5756359999999,1696.3186338750033
-8502.540427937489,294.9677049999999,1700.6050233750034
-8496.62995356249,304.3597739999999,1704.8914128750034
-8490.45102768749,313.7518429999999,1708.9219466250036
-8484.27210181249,323.1439119999999,1712.3593558125035
-8478.09317593749,332.3749657499999,1715.1509478750033
-8471.914250062491,341.1658729999999,1717.2697650000034
-8465.735324187492,349.4422348124999,1718.5963350000034
-8459.556398312492,357.18214937499994,1719.1886894375034
-8453.181941374993,364.6210308749999,1719.2351620625034
-8446.393126687493,372.0599123749999,1719.0419479375034
-8439.000700062494,379.4987938749999,1718.6762000625035
-8430.793623312495,386.93767537499986,1718.1379184375035
-8421.813081687495,394.37655687499984,1717.5996368125034
-8411.979225937494,401.8154383749998,1716.8818726875033
-8401.050554812493,409.2543198749998,1715.9846260625034
-8388.986690999993,416.6932013749998,1714.8940228750034
-8376.012061312493,423.8174194374998,1713.6100631250035
-8362.417112062494,430.2748610624998,1712.0795425625035
-8348.562517687495,435.95557437499974,1710.3024611875035
-8334.707923312495,440.8063133749998,1708.3046844375033
-8320.853328937495,445.0200529999998,1705.7995363125033
-8306.998734562496,448.69614412499976,1702.7616983125033
-8293.336033624997,451.6436418749998,1699.1127099375033
-8280.186667187498,453.72057524999974,1694.7421150625032
-8267.666500812496,454.91898487499975,1689.5252367500032
-8255.695484999997,455.3921969374997,1683.5280256875033
-8244.267062624996,455.3066014999997,1676.8422570000034
-8233.139842124996,454.7752876249997,1669.4541670625035
-8222.222970437495,454.0624098749997,1661.5235351875035
-8211.516447562495,453.34953212499966,1653.1601730625034
-8200.809924687495,452.63665437499964,1644.6023396875034
-8190.103401812496,451.9237766249996,1636.2971790000036
-8179.396878937496,451.3746072499996,1628.5160168125035
-8168.690356062496,450.9891462499996,1621.0061804375034
-8157.983833187496,450.78499924999954,1613.4963440625033
-8147.277310312496,451.0075436249995,1605.9865076875033
-8136.570787437497,451.47546537499954,1598.4766713125032
-8126.025686124997,451.94338712499956,1590.966834937503
-8115.642006374997,452.4113088749996,1583.456998562503
-8105.258326624998,452.8792306249996,1575.947162187503
-8094.664878749998,453.3471523749996,1568.4373258125029
-8083.541054437498,453.8150741249996,1560.9274894375028
-8072.096621812498,454.28299587499964,1553.6218636875028
-8060.389759562498,454.75091762499966,1546.912589750003
-8048.134459062498,455.2188393749997,1540.924737312503
-8035.385626999998,455.6867611249997,1535.685141312503
-8022.177849374998,456.1546828749997,1531.3176258125031
-8008.718649124998,456.6226046249997,1527.7460945000032
-7995.259448874997,457.09052637499974,1524.9315956250032
-7981.800248624997,457.55844812499976,1522.9580201250033
-7968.341048374997,458.0263698749998,1521.747830312503
-7954.881848124996,458.4942916249998,1521.153573187503
-7941.271897499996,458.9622133749998,1521.057039750003
-7927.341433374996,459.4301351249998,1521.3729790000032
-7913.241206124996,459.89805687499984,1521.8829850000031
-7899.140978874996,460.52719424999987,1522.3929910000031
-7885.040751624996,461.48353249999985,1522.902997000003
-7870.940524374996,462.60585599999985,1523.2194350625032
-7856.840297124996,463.72817949999984,1523.1844986250032
-7842.983948437496,464.85050299999983,1522.8128257500032
-7829.606333687496,465.6552143124998,1522.2622230000031
-7816.664365374995,465.7355149999998,1521.711620250003
-7804.0767577499955,464.8912361249998,1520.972138812503
-7791.642719749995,463.1446944374998,1520.0437786875032
-7779.208681749995,460.75410999999986,1519.1154185625032
-7766.7746437499945,457.83843056249987,1518.1870584375033
-7754.340605749994,454.65721718749984,1517.0768605625033
-7741.754687937494,451.6583362499998,1515.7848249375033
-7729.016890312494,449.0063487499998,1514.4927893125034
-7716.279092687494,446.6927030624998,1513.2007536875035
-7703.541295062494,444.8736191874998,1511.9087180625036
-7690.968578312494,443.64712262499984,1510.6166824375036
-7678.560942437494,442.90506774999983,1509.3246468125037
-7666.153306562494,442.53138149999984,1508.0326111875038
-7653.745670687495,442.3134284999998,1506.7405755625039
-7641.512808999994,442.0954754999998,1505.448539937504
-7629.822671999995,441.87752249999977,1504.156504312504
-7618.698868687496,441.65956949999975,1503.028987937504
-7607.982369437496,441.2311517499997,1502.0659908125042
-7597.4747910624965,440.28026131249965,1501.1029936875043
-7586.967212687497,438.51432687499965,1500.1399965625044
-7576.640636562497,435.8981359999996,1499.1769994375045
-7566.495062687497,432.56748806249965,1498.2140023125046
-7556.349488812497,428.5887243124996,1497.2510051875047
-7546.203914937497,424.0227286249996,1496.2880080625048
-7536.232313749997,418.88331737499965,1495.3250109375049
-7526.434685249997,413.30084993749966,1494.362013812505
-7516.637056749996,407.54238906249964,1493.5729127500051
-7506.839428249996,401.7839281874996,1492.957707750005
-7497.041799749995,395.7984443124996,1492.342502750005
-7487.244171249995,389.58593743749964,1491.8941506250048
-7477.4465427499945,383.3734305624996,1491.6126513750048
-7467.4491688124945,377.1609236874996,1491.3311521250048
-7457.252049437495,370.94841681249954,1491.0496528750048
-7447.054930062495,364.7359099374995,1490.7681536250047
-7436.857810687496,358.5234030624995,1490.2822660000047
-7426.660691312496,352.31089618749945,1489.5919900000047
-7416.463571937496,346.3300138749994,1488.9017140000046
-7406.266452562497,340.7340058124994,1488.2114380000046
-7396.069333187497,335.5848201249994,1487.5211620000046
-7386.031691437498,330.9668325624994,1486.8308860000045
-7376.153527312498,326.58647043749943,1486.1406100000045
-7366.275363187498,322.20610831249945,1485.4503340000044
-7356.2315108124985,317.8257461874995,1484.9895613750043
-7345.854530999998,313.5986236874995,1484.7582921250043
-7335.077320374999,309.52474081249954,1484.5270228750044
-7323.783910062499,305.45085793749956,1484.2957536250044
-7311.980381749999,301.3769750624996,1484.0644843750044
-7299.743706624999,297.3030921874996,1483.8332151250045
-7287.300594624999,293.2292093124996,1483.6019458750045
-7274.857482624999,289.3297594999996,1483.3706766250045
-7262.616933812499,285.6047427499996,1483.1394073750046
-7250.734050062499,281.8797259999996,1482.9081381250046
-7239.206083624998,278.1547092499996,1482.6768688750046
-7228.202180812499,274.2661327499996,1482.4455996250047
-7217.856289937499,270.0198114999996,1482.4653549375048
-7207.844162812499,265.5793052499996,1482.7361348125048
-7197.832035687499,261.1387989999996,1483.0069146875048
-7187.819908562499,256.6982927499996,1483.2776945625048
-7178.026863562499,252.2577864999996,1483.5484744375049
-7168.452900687499,247.8172802499996,1483.8192543125049
-7158.878937812499,243.3767739999996,1484.090034187505
-7149.3049749374995,238.93626774999962,1484.360814062505
-7139.7310120625,234.49576149999962,1484.631593937505
-7130.1570491875,230.05525524999962,1484.902373812505
-7120.5830863125,225.61474899999962,1485.173153687505
-7110.7756970625005,221.17424274999962,1485.443933562505
-7100.316813562501,216.73373649999962,1485.714713437505
-7089.072231250001,212.29323024999962,1485.985493312505
-7077.156629562501,207.85272399999963,1486.256273187505
-7064.681515625,203.65076037499963,1486.527053062505
-7051.507578625,199.87196231249962,1486.797832937505
-7037.4984220625,196.27778718749963,1487.068612812505
-7022.84289625,192.90028587499964,1487.339392687505
-7007.9335215,189.91338912499964,1487.8041513750052
-6993.02414675,187.10042312499965,1488.462888875005
-6978.114772,184.28745712499966,1489.4252637500051
-6963.414374125,181.47449112499967,1490.921615687505
-6949.0782765625,178.83894962499969,1492.898260125005
-6935.100268374999,176.38083262499967,1495.3313350625049
-6921.66480875,173.92271562499965,1498.228714625005
-6908.7896965,171.46459862499964,1501.3839211250051
-6896.135149,169.00648162499962,1504.3602265625052
-6883.4806014999995,166.5483646249996,1506.9255017500052
-6870.826053999999,164.27081956249958,1508.868322125005
-6858.171506499999,162.17384643749958,1509.9890971875052
-6845.516958999999,160.07687331249957,1510.2453818750053
-6832.862411499998,157.97990018749957,1509.7729994375052
-6820.207863999998,156.06371587499956,1508.6240105625052
-6807.742800249998,154.32832037499955,1506.8561864375054
-6795.898799312497,152.59292487499954,1504.8502370625054
-6784.876659812498,150.85752937499953,1502.8442876875054
-6774.639590124997,148.82610531249952,1500.8383383125054
-6765.180990499997,146.2549339999995,1498.8323889375054
-6756.291229437497,143.0563552499995,1496.8264395625054
-6747.808362687498,139.0308713124995,1494.8204901875054
-6739.724717562497,133.9779724999995,1492.9993825625054
-6731.818555687497,127.9285335624995,1491.5871039375054
-6723.912393812497,121.2579631874995,1490.5608862500053
-6716.0062319374965,114.16582118749949,1489.8506755000053
-6707.823525187497,106.86089731249949,1489.4828141875053
-6699.1405004374965,99.55597343749949,1489.5144286250052
-6690.233702562497,92.25104956249949,1489.7571026250052
-6681.326904687497,84.94612568749949,1490.2065831875054
-6672.420106812497,77.64120181249949,1490.8628703125055
-6663.513308937497,70.33627793749949,1491.5191574375056
-6654.606511062497,62.85489512499949,1492.1754445625056
-6645.699713187497,55.197053374999484,1492.8317316875057
-6636.792915312497,47.53921162499948,1493.4880188125057
-6627.886117437497,39.88136987499948,1494.1443059375058
-6618.979319562497,32.475599499999475,1494.8005930625059
-6610.072521687497,25.507260937499474,1495.456880187506
-6601.165723812497,19.02324249999947,1496.113167312506
-6592.258925937497,13.146986687499465,1497.000833062506
-6583.352128062497,8.015660437499463,1498.282802812506
-6574.747351187498,3.8171515624994594,1499.7276979375058
-6566.444595312498,0.6694024999994559,1501.1725930625057
-6558.372721999997,-1.4864172500005477,1502.8487218125056
-6550.743218249997,-2.7134449375005514,1505.0097616875057
-6543.531455124997,-2.8899645625005554,1507.6850271875057
-6536.525945624997,-1.9954940000005594,1510.6208408125058
-6529.520436124997,-0.04014387500056338,1513.5566544375058
-6522.514926624997,2.802218124999433,1516.4924680625058
-6515.5094171249975,5.982126374999429,1519.428281687506
-6508.503907624998,9.162034624999425,1522.364095312506
-6501.339333187498,12.504668437499422,1525.299908937506
-6493.862116999997,16.010027812499416,1528.235722562506
-6486.231323999997,19.515387187499414,1531.171536187506
-6478.600530999996,23.02074656249941,1534.107349812506
-6470.969737999996,26.52610593749941,1537.043163437506
-6463.338944999996,30.031465312499407,1539.9789770625061
-6455.708151999996,33.536824687499404,1543.177980750006
-6448.077358999995,37.0421840624994,1546.8145528750063
-6440.446565999995,40.2093190624994,1550.8726851250062
-6432.9722840624945,42.86611406249939,1555.1779991250062
-6425.654513187495,45.092960062499394,1559.4833131250061
-6418.336742312495,46.81821731249939,1563.788627125006
-6411.018971437495,48.04351356249939,1568.093941125006
-6403.701200562495,48.729898999999385,1572.399255125006
-6396.566328812495,49.13357924999938,1576.704569125006
-6389.614356187495,49.53725949999937,1581.009883125006
-6382.913939562495,49.940939749999366,1585.3151971250059
-6376.733956499996,50.15461443749936,1589.8074793750059
-6371.117176687495,50.17828356249936,1594.486729875006
-6365.948856937494,50.20195268749936,1599.165980375006
-6360.934671562494,50.225621812499355,1603.646956250006
-6355.920486187494,50.24929093749935,1607.929657500006
-6350.906300812494,50.09688293749935,1612.212358750006
-6345.892115437494,49.60580193749934,1616.4950600000059
-6340.877930062494,48.95212506249934,1620.7777612500058
-6335.608358499993,48.29844818749934,1625.0604625000058
-6329.898692874994,47.64477131249934,1629.3431637500057
-6324.004319374993,46.756891249999335,1633.7796047500058
-6317.911141374993,45.33462181249933,1638.3697855000057
-6311.4126757499935,43.34058887499933,1642.9599662500057
-6304.523158312493,40.834532624999326,1647.3140511250056
-6297.090518812493,37.86440831249932,1651.1446513750057
-6289.007302562493,34.31362774999932,1654.2872893750057
-6280.381832187493,29.893841749999318,1656.5934803125056
-6271.220153812494,24.389489749999314,1658.1091978750055
-6261.375958062494,17.84320149999931,1659.0529846250054
-6250.898077437494,10.484298812499306,1659.7794403750054
-6239.953414374994,2.6110050624993013,1660.5058961250054
-6228.592295437495,-5.433406812500704,1661.4706578750054
-6217.044358312494,-13.477818687500708,1663.0556161875054
-6205.496421187494,-21.522230562500713,1665.4137548125054
-6193.948484062494,-29.566642437500718,1668.4773815625053
-6182.245566312494,-37.61105431250073,1671.8552066875054
-6170.3876679374935,-45.655466187500735,1675.2330318125055
-6158.529769562493,-53.699878062500744,1678.6108569375056
-6146.671871187493,-61.97473062500075,1681.8304183750056
-6134.8139728124925,-70.63552693750076,1684.6466163750056
-6122.956074437492,-79.45182631250076,1686.8398671875057
-6111.098176062492,-88.26812568750076,1688.3410242500056
-6099.443221687491,-97.08442506250076,1689.3040244375056
-6088.197965374991,-105.90072443750076,1690.0431140625055
-6077.159463124991,-114.71702381250076,1690.7822036875054
-6066.1209608749905,-123.69919250000075,1691.5212933125053
-6055.08245862499,-132.84723050000076,1692.0157339375053
-6044.04395637499,-142.23398562500077,1692.2655255625052
-6033.213132249989,-152.11419575000076,1692.5153171875052
-6022.589986249989,-162.46891531250077,1692.765108812505
-6011.966840249989,-173.04340643750078,1693.166711937505
-6001.510395812489,-183.6178975625008,1693.720126562505
-5991.220652937489,-194.04091643750078,1694.2735411875049
-5980.930910062489,-204.3124630625008,1694.8269558125048
-5970.6411671874885,-214.5840096875008,1695.3803704375048
-5960.351424312488,-224.85555631250082,1695.9337850625047
-5950.061681437488,-234.90496750000085,1696.1985312500046
-5939.771938562488,-244.73224325000086,1695.8910521250048
-5929.482195687488,-254.55951900000088,1694.9684829375046
-5919.007412624987,-264.6213101875009,1693.4526768125047
-5908.347589374987,-275.2143438750009,1691.4444915000047
-5897.687766124987,-286.2877296875009,1688.8155445625048
-5887.027942874987,-297.5447405625009,1685.3702984375047
-5876.368119624987,-308.8017514375009,1681.1918610000048
-5865.708296374987,-320.0587623125009,1676.3948531250048
-5855.048473124987,-331.3157731875009,1670.8533537500048
-5844.388649874987,-342.5727840625009,1664.6218873750047
-5834.012830812487,-353.8297949375009,1658.1333533750046
-5824.082253437487,-365.08680581250087,1651.4458446875046
-5814.556204624988,-376.5093740000009,1644.5593613125047
-5805.273446874988,-388.4877647500009,1637.6728779375048
-5795.9906891249875,-401.3627667500009,1630.999619250005
-5786.865367187487,-415.2379761250009,1624.823850000005
-5777.897481062487,-429.9303690000009,1619.250713687505
-5768.929594937486,-445.27484781250087,1614.3153707500048
-5759.759415062486,-461.19031925000087,1609.9088160000047
-5750.386941437487,-477.3480195000009,1605.8691059375046
-5741.014467812487,-493.5057197500009,1601.9868775625046
-5731.641994187487,-509.6634200000009,1598.1046491875045
-5722.269520562488,-525.6336904375008,1594.0476400000043
-5712.897046937488,-541.2091908750008,1589.8158500000043
-5703.524573312488,-556.3182170000008,1585.5840600000042
-5694.152099687489,-570.9337958125008,1581.068296875004
-5684.9494777499895,-585.0415438750007,1575.9756983125042
-5675.91670749999,-598.8757743750007,1570.3487445625042
-5666.88393724999,-612.7100048750007,1564.2481706875042
-5657.85116699999,-626.5442353750007,1557.619981437504
-5648.81839674999,-640.3784658750006,1550.6963040625042
-5639.47181881249,-654.2126963750006,1543.7726266875043
-5629.497976999989,-668.0469268750006,1536.8489493125044
-5619.046193187489,-681.8811573750006,1529.9252719375045
-5608.127578062488,-695.7153878750006,1523.0015945625046
-5596.676931624988,-709.5496183750006,1516.0779171875047
-5584.568905687488,-723.1237698125005,1509.1542398125048
-5571.516958937488,-736.4378421875006,1502.230562437505
-5557.577799687489,-749.7519145625006,1495.306885062505
-5543.267655062488,-763.0659869375006,1488.383207687505
-5528.957510437488,-776.3800593125006,1481.4595303125052
-5514.647365812488,-789.6941316875007,1474.6884780000053
-5500.337221187488,-803.0082040625007,1468.0700507500053
-5485.8423242499875,-816.3222764375007,1461.4516235000053
-5471.162674999988,-829.6363488125007,1455.1026738750054
-5456.483025749988,-842.9504211875008,1449.2908309375055
-5441.803376499988,-856.2644935625008,1444.0079595625054
-5426.928065062489,-869.5785659375008,1439.2426543125055
-5411.857091437489,-882.6837458750008,1434.7335726875056
-5396.6030451874885,-895.2519249375008,1430.2244910625056
-5381.165926312488,-907.2239519375008,1425.8661604375056
-5365.728807437488,-918.5817372500009,1421.6585808125055
-5350.291688562488,-929.3168645625009,1417.4510011875054
-5334.854569687488,-939.4881131250008,1413.2434215625053
-5319.619000249988,-949.1280371250009,1409.0358419375052
-5304.584980249988,-958.5240553750009,1404.828262312505
-5289.550960249988,-967.9200736250009,1400.620682687505
-5274.516940249988,-977.3160918750009,1396.413103062505
-5259.482920249988,-986.8833511875009,1392.2055234375048
-5244.448900249988,-996.884438375001,1387.9979438125047
-5229.414880249988,-1007.148112375001,1383.7903641875046
-5214.189060499987,-1017.411786375001,1379.5827845625045
-5198.439870749987,-1027.675460375001,1375.3752049375043
-5181.966405499987,-1037.767301000001,1371.1676253125042
-5164.600100812486,-1047.507639437501,1366.9600456875041
-5146.282728499986,-1056.881948375001,1362.752466062504
-5127.140997374986,-1065.802130250001,1358.544886437504
-5107.235039437486,-1074.2779561875009,1354.3373068125038
-5086.624898624987,-1082.416763937501,1350.3347131250036
-5065.414440624986,-1090.395143062501,1346.5371053750036
-5043.650501874986,-1098.3735221875008,1342.9306987500036
-5021.620018124986,-1106.3519013125008,1339.7299438750035
-4999.589534374986,-1114.3302804375007,1336.7436396250034
-4977.559050624986,-1122.3086595625007,1334.0334808125033
-4955.528566874987,-1130.2870386875006,1331.8863645625033
-4933.498083124987,-1138.2654178125006,1330.0261454375034
-4911.467599374987,-1146.2437969375005,1328.1659263125034
-4889.437115624987,-1154.2221760625005,1326.1341845625034
-4867.406631874987,-1162.2005551875004,1323.7041199375035
-4845.376148124988,-1170.1789343125004,1320.8519246875035
-4823.345664374988,-1178.1573134375003,1317.8043990625035
-4801.025616874988,-1186.1356925625003,1314.4517520000036
-4778.018900937488,-1194.1140716875002,1310.3009834375036
-4754.239860624988,-1202.0924508125001,1305.3612335625037
-4729.819263187488,-1210.0708299375,1299.8389376250036
-4704.978070874989,-1218.2394821875,1293.8310211250036
-4679.688740624988,-1226.5984075625,1287.6240488750036
-4653.775077562488,-1235.1195908124998,1281.2626560625035
