Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
13210,-204.00,-220.00,-15608.00,25.19,189.00,147.00,123.00
13316,-292.00,-208.00,-15488.00,25.19,183.00,162.00,152.00
13421,-184.00,-144.00,-15492.00,25.14,178.00,178.00,113.00
13526,-244.00,-92.00,-15636.00,25.09,200.00,173.00,472.00
13631,-236.00,48.00,-15660.00,25.09,188.00,152.00,204.00
13735,-316.00,-324.00,-15668.00,25.19,197.00,199.00,404.00
13841,-352.00,-36.00,-15600.00,25.24,179.00,185.00,-32.00
13945,-764.00,744.00,-15492.00,25.24,208.00,171.00,799.00
14051,124.00,-288.00,-15504.00,25.19,190.00,218.00,259.00
14156,-72.00,1156.00,-15784.00,25.19,217.00,221.00,173.00
14261,-364.00,8.00,-15636.00,25.14,167.00,209.00,168.00
14366,-296.00,-160.00,-15528.00,25.24,174.00,165.00,286.00
14471,84.00,-424.00,-15388.00,25.24,169.00,182.00,134.00
14576,-376.00,996.00,-15376.00,25.24,163.00,157.00,-59.00
14682,-792.00,188.00,-15616.00,25.19,219.00,121.00,1083.00
14786,-644.00,-888.00,-15784.00,25.14,193.00,195.00,326.00
14892,-652.00,-784.00,-15652.00,25.19,177.00,158.00,193.00
14996,-280.00,-384.00,-15448.00,25.24,186.00,182.00,-37.00
15101,-44.00,-36.00,-15364.00,25.14,185.00,144.00,153.00
15207,-128.00,-580.00,-15528.00,25.24,163.00,114.00,59.00
15311,-272.00,-192.00,-15608.00,25.19,164.00,173.00,117.00
15417,-232.00,-96.00,-15588.00,25.28,157.00,156.00,135.00
15521,-232.00,-228.00,-15568.00,25.24,186.00,163.00,111.00
15627,-916.00,352.00,-15460.00,25.14,287.00,154.00,1595.00
15732,-136.00,-996.00,-15536.00,25.24,194.00,158.00,-14.00
15837,188.00,-656.00,-15656.00,25.24,167.00,181.00,239.00
15942,-152.00,-1312.00,-15508.00,25.33,212.00,147.00,606.00
16047,256.00,120.00,-15396.00,25.14,177.00,167.00,-85.00
16152,-604.00,-844.00,-15560.00,25.24,173.00,171.00,266.00
16258,476.00,-344.00,-15888.00,25.14,121.00,198.00,-584.00
16362,-712.00,-204.00,-15280.00,25.09,163.00,128.00,-376.00
16467,76.00,-836.00,-15496.00,25.24,148.00,112.00,-296.00
16572,160.00,-628.00,-15884.00,25.14,138.00,184.00,-571.00
