X,Y,Z
34378.44603750001,0.0,-54207.48487500001
34971.178500000016,0.0,-55142.448384375006
35569.009096875016,0.0,-56085.39784687501
36171.93169687501,0.0,-57036.333262500004
36779.94323437501,0.0,-57995.257696875
37393.04370937501,0.0,-58962.168084375
38011.233121875004,0.0,-59937.061359374995
38634.511471875005,0.0,-60919.940587499994
39262.87569375,0.0,-61910.81189999999
39896.316590625,0.0,-62909.681428125
40534.82803125,0.0,-63916.5522375
41178.41308125,0.0,-64931.4212625
41827.074806250006,0.0,-65954.288503125
42480.810140625006,0.0,-66985.16009062501
43139.612953125004,0.0,-68024.03909062501
43803.480178125006,0.0,-69070.92243750002
44472.414881250006,0.0,-70125.80400000002
45146.426259375,0.0,-71188.67764687502
45825.523509375,0.0,-72259.54031250002
46509.706631249996,0.0,-73338.39199687501
47198.96642812499,0.0,-74425.229634375
47893.29676874999,0.0,-75520.05015937501
48592.70071874999,0.0,-76622.853571875
49297.17827812499,0.0,-77733.639871875
50006.72025,0.0,-78852.409059375
50721.3174375,0.0,-79979.167265625
51440.963709375,0.0,-81113.9236875
52165.656,0.0,-82256.681390625
52895.40044062501,0.0,-83407.44344062501
53630.20622812501,0.0,-84566.21290312501
54370.07642812501,0.0,-85732.99284375002
55115.01410625001,0.0,-86907.78939375002
55865.02845937501,0.0,-88090.60255312502
56620.12868437501,0.0,-89281.42005937503
57380.320912500014,0.0,-90480.22351875002
58145.61127500002,0.0,-91686.99453750002
58915.99977187502,0.0,-92901.71472187502
59691.480271875014,0.0,-94124.37487500002
60472.04970937502,0.0,-95354.97499687503
61257.708084375015,0.0,-96593.51202187502
62048.45539687501,0.0,-97839.98595000002
62844.29164687501,0.0,-99094.40597812503
63645.21683437501,0.0,-100356.78743437502
64451.23095937501,0.0,-101627.15177812501
65262.33402187501,0.0,-102905.51740312502
66078.526021875,0.0,-104191.89044062502
66899.80389375,0.0,-105486.27395625004
67726.16150624999,0.0,-106788.67714687504
68557.59579374999,0.0,-108099.10614375003
69394.10675624998,0.0,-109417.55481562504
70235.69132812499,0.0,-110744.01396562505
71082.34337812499,0.0,-112078.47746250006
71934.06290624998,0.0,-113420.93917500007
72790.85604374997,0.0,-114771.39603750006
73652.72892187496,0.0,-116129.84498437506
74519.68767187497,0.0,-117496.27681875005
75391.73229374997,0.0,-118870.68540937504
76268.85665624996,0.0,-120253.07382187505
77151.06075937496,0.0,-121643.44205625005
78038.35073437495,0.0,-123041.78398125005
78930.72964687496,0.0,-124448.09959687504
79828.19749687496,0.0,-125862.39196875003
80730.75121874995,0.0,-127284.65803125003
81638.38468124995,0.0,-128714.89778437503
82551.09788437495,0.0,-130153.11735937503
83468.89695937495,0.0,-131599.31982187505
84391.78803749995,0.0,-133053.50517187506
85319.77418437495,0.0,-134515.67647500007
86252.84926874995,0.0,-135985.83679687508
87191.00409374994,0.0,-137463.9861375001
88134.23865937494,0.0,-138950.12756250007
89082.55909687495,0.0,-140444.26107187508
90035.96847187495,0.0,-141946.37746875008
90994.46371874995,0.0,-143456.4675562501
91958.03564062493,0.0,-144974.52826875012
92926.67810624992,0.0,-146500.5596062501
93900.39418124991,0.0,-148034.56156875013
94879.18386562492,0.0,-149576.53109062513
95863.04102812492,0.0,-151126.46204062513
96851.96566874991,0.0,-152684.35135312515
97845.96085312491,0.0,-154250.20209375015
98845.02351562491,0.0,-155824.02345937517
99849.15059062492,0.0,-157405.82158125017
100858.34207812493,0.0,-158995.59339375017
101872.60104374992,0.0,-160593.33583125018
102891.93668437492,0.0,-162199.05195937518
103916.35819687492,0.0,-163812.7448437502
104945.86251562492,0.0,-165434.4114187502
105980.44044374992,0.0,-167064.0455531252
107020.09504687492,0.0,-168701.6411156252
108064.83552187492,0.0,-170347.19504062523
109114.66493437492,0.0,-172000.70426250022
110169.5802187499,0.0,-173662.16265000022
111229.5752437499,0.0,-175331.5640718752
112294.6469437499,0.0,-177008.9054625002
113364.7983843749,0.0,-178694.1929531252
114440.0356968749,0.0,-180387.4357406252
115520.3619468749,0.0,-182088.6338250002
116605.77406874989,0.0,-183797.7872062502
117696.26286562489,0.0,-185514.9081468752
118791.82220624988,0.0,-187240.01197500023
119892.45515624988,0.0,-188973.10788750023
120998.16478124987,0.0,-190714.20201562523
122108.94801562486,0.0,-192463.2974250002
123224.79872812486,0.0,-194220.39411562518
124345.71385312486,0.0,-195985.49515312517
125471.69645624986,0.0,-197758.60360312517
126602.75573437486,0.0,-199539.71946562515
127738.89781874986,0.0,-201328.84274062514
128880.11964374986,0.0,-203125.97342812514
130026.41814374985,0.0,-204931.11152812513
131177.79638437487,0.0,-206744.25704062512
132334.2574312499,0.0,-208565.40690000012
133495.7951531249,0.0,-210394.5580406251
134662.40035312492,0.0,-212231.71046250008
135834.06996562492,0.0,-214076.8580343751
137010.80705624993,0.0,-215929.9884937501
138192.61469062493,0.0,-217791.0926437501
139379.48673749994,0.0,-219660.16435312512
140571.41399999996,0.0,-221537.1974906251
141768.39647812495,0.0,-223422.19205625012
142970.44336874995,0.0,-225315.15418125014
144177.56386874997,0.0,-227216.08999687515
145389.76104374998,0.0,-229125.00870000015
146607.03489374998,0.0,-231041.91948750013
147829.38541875,0.0,-232966.8254250001
149056.815684375,0.0,-234899.7295781251
150289.331821875,0.0,-236840.64114375008
151526.936896875,0.0,-238789.5693187501
152769.63090937503,0.0,-240746.51716875008
154017.41385937505,0.0,-242711.48469375007
155270.28574687507,0.0,-244684.46882812507
156528.2465718751,0.0,-246665.46650625006
157791.29940000008,0.0,-248654.48079375006
159059.44729687506,0.0,-250651.51475625005
160332.68719687508,0.0,-252656.56532812506
161611.0160343751,0.0,-254669.62024687504
162894.4338093751,0.0,-256690.66111875005
164182.9405218751,0.0,-258719.67261562505
165476.5361718751,0.0,-260756.64860625006
166775.2207593751,0.0,-262801.59215625003
168078.99428437513,0.0,-264854.5124625
169387.85981250013,0.0,-266915.41565625
170701.82347500013,0.0,-268984.29867187503
172020.8883375001,0.0,-271061.16150937503
173345.05440000008,0.0,-273146.007234375
174674.31859687506,0.0,-275238.8389125
176008.67479687507,0.0,-277339.66267499997
177348.11993437508,0.0,-279448.478521875
178692.65400937508,0.0,-281565.27725625
180042.27702187508,0.0,-283690.05581249995
181396.9889718751,0.0,-285822.82338749996
182756.78679375013,0.0,-287963.58917812497
184121.66435625014,0.0,-290112.36238125
185491.62165937515,0.0,-292269.14912812505
186866.66483437514,0.0,-294433.94635312504
188246.79694687517,0.0,-296606.75405625004
189632.0179968752,0.0,-298787.57836875005
191022.3279843752,0.0,-300976.42235625006
192417.72384375022,0.0,-303173.2829531251
193818.20250937523,0.0,-305378.15402812505
195223.76704687523,0.0,-307591.03251562506
196634.41745625023,0.0,-309811.91841562506
198050.14454062525,0.0,-312040.81172812503
199470.93910312525,0.0,-314277.71245312504
200896.79807812526,0.0,-316522.61752500007
202327.72146562525,0.0,-318775.51774687506
203763.71233125025,0.0,-321036.40392187505
205204.77680625027,0.0,-323305.272984375
206650.91795625028,0.0,-325582.124934375
208102.13884687528,0.0,-327866.96283750003
209558.44867500028,0.0,-330159.78975937504
211019.85663750026,0.0,-332460.60263437504
212486.36580000023,0.0,-334769.398396875
213957.9761625002,0.0,-337086.177046875
215434.6846593752,0.0,-339410.93858437496
216916.4851593752,0.0,-341743.686075
218403.37459687522,0.0,-344084.42565
219895.34990625022,0.0,-346433.160375
221392.40495625022,0.0,-348789.89024999994
222894.53668125023,0.0,-351154.61527499993
224401.74508125024,0.0,-353527.3385156249
225914.02709062526,0.0,-355908.06303749996
227431.38270937526,0.0,-358296.78577499994
228953.81806875026,0.0,-360693.50366249995
230481.33316875028,0.0,-363098.21363437496
232013.9280093753,0.0,-365510.90955937497
233551.6087218753,0.0,-367931.58837187494
235094.3783718753,0.0,-370360.24700624996
236642.2369593753,0.0,-372796.8793312499
238195.1875500003,0.0,-375241.4853468749
239753.23320937526,0.0,-377694.0711843749
241316.37393750023,0.0,-380154.6399093749
242884.6128000002,0.0,-382623.1945874999
244457.95286250018,0.0,-385099.7413499999
246036.39105937516,0.0,-387584.2801968749
247619.92125937517,0.0,-390076.8049968749
249208.54039687518,0.0,-392577.3096187499
250802.24847187518,0.0,-395085.7909968749
252401.04548437518,0.0,-397602.2552624999
254004.93143437518,0.0,-400126.7085468749
255613.9063218752,0.0,-402659.1477843749
257227.97014687522,0.0,-405199.5668437499
258847.1259750002,0.0,-407747.9657249999
260471.3799375002,0.0,-410304.3566906249
262100.7351000002,0.0,-412868.7520031249
263735.1914625002,0.0,-415441.15166249993
265374.7490250002,0.0,-418021.5464718749
267019.40778750024,0.0,-420609.9272343749
268669.1646843752,0.0,-423206.2908843749
270324.0135843752,0.0,-425810.6404874999
271983.9514218752,0.0,-428422.9791093749
273648.97819687525,0.0,-431043.3036843749
275319.09390937525,0.0,-433671.61421249993
276994.2985593753,0.0,-436307.91989062494
278674.5921468753,0.0,-438952.22991562495
280359.9746718753,0.0,-441604.54735312494
282050.4522656253,0.0,-444264.8660718749
283746.0371906253,0.0,-446933.17074374994
285446.73557812534,0.0,-449609.4491062499
287152.54742812534,0.0,-452293.6980937499
288863.4727406254,0.0,-454985.9146406249
290579.5115156254,0.0,-457686.0895499999
292300.6637531254,0.0,-460394.21669062495
294026.9294531254,0.0,-463110.3021937499
295758.3024843754,0.0,-465834.3583218749
297494.7705843754,0.0,-468566.3942718749
299236.32762187545,0.0,-471306.4131093749
300982.97359687544,0.0,-474054.4117687499
302734.70850937546,0.0,-476810.3871843749
304491.53235937544,0.0,-479574.3454874999
306253.44514687546,0.0,-482346.2928093749
308020.4468718755,0.0,-485126.2260843749
309792.5436656255,0.0,-487914.14224687486
311569.7477906255,0.0,-490710.0412968749
313352.0653781255,0.0,-493513.9262999999
315139.49642812554,0.0,-496325.8033874999
316932.04094062553,0.0,-499145.67562499986
318729.6989156256,0.0,-501973.54301249987
320532.4703531256,0.0,-504809.4086156249
322340.3552531256,0.0,-507653.27856562485
324153.3505500006,0.0,-510505.15592812485
325971.45011250064,0.0,-513365.04376874986
327794.65087500063,0.0,-516232.94515312486
329622.95283750066,0.0,-519108.8600812499
331456.35600000067,0.0,-521992.78855312493
333294.8634281257,0.0,-524884.7244375
335138.4812531257,0.0,-527784.655471875
336987.2125406257,0.0,-530692.56939375
338841.0572906257,0.0,-533608.460071875
340700.01550312573,0.0,-536532.32750625
342564.08717812574,0.0,-539464.16863125
344433.27231562574,0.0,-542403.977315625
346307.5709156258,0.0,-545351.7474281249
348186.97991250077,0.0,-548307.4759031249
350071.49317500077,0.0,-551271.1658062498
351961.1076375008,0.0,-554242.8263343748
353855.8233000008,0.0,-557222.4666843748
355755.64016250084,0.0,-560210.0929874998
357660.55822500086,0.0,-563205.7113749998
359570.57748750085,0.0,-566209.3249124999
361485.6979500009,0.0,-569220.9335999999
363405.9196125009,0.0,-572240.5405031249
365331.2424750009,0.0,-575268.1486874999
367261.6634718759,0.0,-578303.7550875
369197.1764718759,0.0,-581347.3535718749
371137.7814750009,0.0,-584398.9349437499
373083.48461250094,0.0,-587458.4869406249
375034.28895000095,0.0,-590526.0003656249
376990.19448750094,0.0,-593601.4721531249
378951.20122500096,0.0,-596684.8992374999
380917.30916250095,0.0,-599776.2754875
382888.52136562596,0.0,-602875.5947718751
384864.843965626,0.0,-605982.8540250001
386846.27696250094,0.0,-609098.0563125001
388832.81422500097,0.0,-612221.2077656252
390824.452687501,0.0,-615352.3175812502
392821.192350001,0.0,-618491.3980218752
394823.03321250103,0.0,-621638.4582843751
396829.975275001,0.0,-624793.5014343752
398842.01853750105,0.0,-627956.5274718752
400859.16300000105,0.0,-631127.5363968752
402881.4086625011,0.0,-634306.5312750001
404908.75859062606,0.0,-637493.5182375001
406941.21891562606,0.0,-640688.49421875
408978.7927031261,0.0,-643891.4469562501
411021.4799531261,0.0,-647102.3703187502
413069.2806656261,0.0,-650321.2673718751
415122.19484062615,0.0,-653548.1442468751
417180.2224781262,0.0,-656783.0009437501
419243.3635781262,0.0,-660025.8252000001
421311.61507500114,0.0,-663276.5986218752
423384.97083750117,0.0,-666535.3120125002
425463.42780000117,0.0,-669801.9684375003
427546.9859625012,0.0,-673076.5709625003
429635.6483906262,0.0,-676359.1195875003
431729.4212156262,0.0,-679649.6204437503
433828.3075031262,0.0,-682948.0857937504
435932.30725312623,0.0,-686254.5248343754
438041.42046562623,0.0,-689568.9467625003
440155.6471406263,0.0,-692891.3607750004
442274.9872781263,0.0,-696221.7699375005
444399.4408781263,0.0,-699560.1773156255
446529.00487500126,0.0,-702906.5859750005
448663.6731375013,0.0,-706260.9897843755
450803.4426000013,0.0,-709623.3826125005
452948.3132625013,0.0,-712993.7705906255
455098.2881906263,0.0,-716372.1629156255
457253.3735156263,0.0,-719758.5657187505
459413.57230312633,0.0,-723152.9820656255
461578.88455312635,0.0,-726555.4058250005
463749.3133312513,0.0,-729965.8278000006
465924.8647687514,0.0,-733384.2418593755
468105.5449968764,0.0,-736810.6418718755
470291.3601468764,0.0,-740245.0247718755
472482.31021875143,0.0,-743687.3936250004
474678.38908125146,0.0,-747137.7514968753
476879.5936687515,0.0,-750596.0953218753
479085.9239812515,0.0,-754062.4220343753
481297.37695312646,0.0,-757536.7316343753
483513.9464531265,0.0,-761019.0241218753
485735.6263500015,0.0,-764509.2964312503
487962.4105125015,0.0,-768007.5393656252
490194.2958750015,0.0,-771513.7406625003
492431.28243750153,0.0,-775027.8941906253
494673.3702000015,0.0,-778550.0030156253
496920.5622281265,0.0,-782080.0702031252
499172.8646531265,0.0,-785618.0988187502
501430.28054062655,0.0,-789164.0949937503
503692.8098906266,0.0,-792718.0648593754
505960.45576875156,0.0,-796280.0145468754
508233.22430625156,0.0,-799849.9501875003
510511.1185687516,0.0,-803427.8748468753
512794.13855625165,0.0,-807013.7854593754
515082.2842687517,0.0,-810607.6789593754
517375.5557062517,0.0,-814209.5553468753
519673.9559343767,0.0,-817819.4146218753
521977.4910843767,0.0,-821437.2567843753
524286.1642218767,0.0,-825063.0879656253
526599.9753468768,0.0,-828696.9142968754
528918.9275250018,0.0,-832338.7296468753
531243.0299531268,0.0,-835988.5278843753
533572.2887625018,0.0,-839646.3120750003
535906.7008875017,0.0,-843312.0852843752
538246.2632625017,0.0,-846985.8444468753
540590.9758875016,0.0,-850667.5864968753
542940.8356968766,0.0,-854357.3083687503
545295.8365593767,0.0,-858055.0069968753
547655.9723437517,0.0,-861760.6854468753
550021.2369187516,0.0,-865474.3437187503
552391.6302843767,0.0,-869195.9726156252
554767.1616375017,0.0,-872925.5660062502
557147.8401750016,0.0,-876663.1269562503
559533.6689625016,0.0,-880408.6554656252
561924.6480000016,0.0,-884162.1423375002
564320.7772875015,0.0,-887923.5814406252
566722.0598906265,0.0,-891692.9758406252
569128.4988750014,0.0,-895470.3316687502
571540.0881093765,0.0,-899255.6550562502
573956.8183968766,0.0,-903048.9490687503
576378.6866718766,0.0,-906850.2137062503
578805.6929343767,0.0,-910659.4489687503
581237.8371843767,0.0,-914476.6548562504
583675.1194218767,0.0,-918301.8252375004
586117.5365812518,0.0,-922134.9478500003
588565.0855968768,0.0,-925976.0165625004
591017.7695343768,0.0,-929825.0344406253
593475.5914593769,0.0,-933682.0076156253
595938.5483062519,0.0,-937546.9391531253
598406.6339437518,0.0,-941419.8321187502
600879.8453062518,0.0,-945300.6957093752
603358.1823937517,0.0,-949189.5452531253
605841.6482718767,0.0,-953086.3960781252
608330.2460062518,0.0,-956991.2543156252
610823.9755968768,0.0,-960904.1169000001
613322.8370437518,0.0,-964824.9777000002
615826.8303468769,0.0,-968753.8336500002
618335.9585718769,0.0,-972690.6847500002
620850.2247843769,0.0,-976635.5279343752
623369.6289843769,0.0,-980588.3540062503
625894.168106252,0.0,-984549.1568343752
628423.836018752,0.0,-988517.9394843752
630958.6265906269,0.0,-992494.7019562502
633498.533690627,0.0,-996479.4350531251
636043.551187502,0.0,-1000472.1295781251
638593.6729500019,0.0,-1004472.7794000001
641148.8989781269,0.0,-1008481.3783875002
643709.2354031269,0.0,-1012497.9234750002
646274.685290627,0.0,-1016522.4115968753
648845.251706252,0.0,-1020554.8396875004
651420.940781252,0.0,-1024595.2169437504
654001.758646877,0.0,-1028643.5586937504
656587.711434377,0.0,-1032699.8741343755
659178.802209377,0.0,-1036764.1724625004
661775.030971877,0.0,-1040836.4628750004
664376.4007875021,0.0,-1044916.7484375004
666982.917787502,0.0,-1049005.0322156253
669594.581971877,0.0,-1053101.3172750003
672211.390275002,0.0,-1057205.5974843751
674833.342696877,0.0,-1061317.8667125
677460.4392375019,0.0,-1065438.124959375
680092.6829625019,0.0,-1069566.36609375
682730.0769375019,0.0,-1073702.5809187503
685372.6180968769,0.0,-1077846.7663687502
688020.3003093769,0.0,-1081998.9193781253
690673.123575002,0.0,-1086159.0338156254
693331.0909593769,0.0,-1090327.1096812505
695994.2024625018,0.0,-1094503.1500406256
698662.4580843768,0.0,-1098687.1518281256
701335.8547593767,0.0,-1102879.1119781258
704014.3863562518,0.0,-1107079.0304906259
706698.0467437517,0.0,-1111286.907365626
709386.8328562517,0.0,-1115502.742603126
712080.7416281267,0.0,-1119726.539268751
714779.7669281267,0.0,-1123958.297362501
717483.9026250017,0.0,-1128198.010753126
720193.1456531268,0.0,-1132445.679440626
722907.5021437517,0.0,-1136701.309556251
725626.9812937516,0.0,-1140964.907231251
728351.5861687516,0.0,-1145236.472465626
731081.3167687516,0.0,-1149515.999128126
733816.1730937515,0.0,-1153803.4841531261
736556.1551437515,0.0,-1158098.9306062511
739301.2629187515,0.0,-1162402.3415531262
742051.4964187514,0.0,-1166713.7139281263
744806.8556437513,0.0,-1171033.0446656263
747567.3405937513,0.0,-1175360.3368312514
750332.9512687513,0.0,-1179695.5996218764
753103.6907343763,0.0,-1184038.8422343764
755879.5651218763,0.0,-1188390.0677343763
758660.5774968764,0.0,-1192749.2761218762
761446.7309250013,0.0,-1197116.470462501
764238.0284718763,0.0,-1201491.659953126
767034.4640062513,0.0,-1205874.847659376
769836.0283312512,0.0,-1210266.018253126
772642.7183812512,0.0,-1214665.1502750008
775454.5341562511,0.0,-1219072.2283968758
778271.4787218762,0.0,-1223487.2464875006
781093.5582093762,0.0,-1227910.2106781255
783920.7756843762,0.0,-1232341.1240343754
786753.1311468763,0.0,-1236779.9742937505
789590.6245968763,0.0,-1241226.7522593755
792433.2560343763,0.0,-1245681.4640625005
795281.0254593764,0.0,-1250144.1250312505
798133.9328718764,0.0,-1254614.7535593756
800991.9752062515,0.0,-1259093.3588437506
803855.1463312515,0.0,-1263579.9347531255
806723.4431812514,0.0,-1268074.4751562506
809596.8688218765,0.0,-1272576.9831187506
812475.4324500015,0.0,-1277087.4647718756
815359.1432625015,0.0,-1281605.9262468757
818248.0043250014,0.0,-1286132.3675437507
821142.0125718764,0.0,-1290666.7825312507
824041.1649375014,0.0,-1295209.165078126
826945.4675531264,0.0,-1299759.509053126
829854.9265500014,0.0,-1304317.8083250008
832769.5388625014,0.0,-1308884.0567625007
835689.3014250014,0.0,-1313458.2513000006
838614.2142375013,0.0,-1318040.3888718756
841544.2773000012,0.0,-1322630.4633468755
844479.4906125012,0.0,-1327228.4716593754
847419.8511093762,0.0,-1331834.4138093754
850365.3526593762,0.0,-1336448.2897968753
853315.9952625012,0.0,-1341070.0996218752
856271.7819843761,0.0,-1345699.8432843753
859232.7066937512,0.0,-1350337.5177187503
862198.7632593762,0.0,-1354983.1229250003
865169.9578125011,0.0,-1359636.6681000001
868146.299550001,0.0,-1364298.159375
871127.791537501,0.0,-1368967.593684375
874114.430709376,0.0,-1373644.964896875
877106.210934376,0.0,-1378330.2760781248
880103.129146876,0.0,-1383023.5394906248
883105.185346876,0.0,-1387724.7643312498
886112.3795343761,0.0,-1392433.9536656248
889124.7086437511,0.0,-1397151.1044281248
