Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
7855,548.00,16136.00,-1176.00,25.47,166.00,205.00,79.00
7960,460.00,16120.00,-1276.00,25.52,177.00,191.00,113.00
8065,636.00,16120.00,-1336.00,25.47,183.00,167.00,118.00
8170,564.00,16080.00,-1264.00,25.38,205.00,162.00,107.00
8275,488.00,16212.00,-1328.00,25.47,172.00,149.00,129.00
8380,476.00,16112.00,-1328.00,25.42,157.00,183.00,120.00
8485,464.00,16124.00,-1152.00,25.38,174.00,168.00,108.00
8591,428.00,16084.00,-1348.00,25.47,162.00,186.00,112.00
8695,484.00,16096.00,-1344.00,25.52,178.00,188.00,96.00
8801,428.00,16100.00,-1388.00,25.47,175.00,167.00,94.00
8905,544.00,16180.00,-1332.00,25.52,198.00,193.00,105.00
9011,508.00,16068.00,-1432.00,25.52,186.00,190.00,122.00
9116,480.00,16148.00,-1304.00,25.47,189.00,203.00,110.00
9221,508.00,16208.00,-1268.00,25.52,187.00,191.00,97.00
9326,488.00,16176.00,-1380.00,25.57,160.00,188.00,70.00
9431,556.00,16152.00,-1244.00,25.47,168.00,171.00,110.00
9536,468.00,16136.00,-1396.00,25.57,172.00,176.00,107.00
9640,464.00,16104.00,-1288.00,25.38,165.00,179.00,111.00
9746,508.00,16176.00,-1324.00,25.57,195.00,191.00,118.00
9851,564.00,16180.00,-1456.00,25.47,193.00,166.00,113.00
9956,520.00,16036.00,-1408.00,25.57,171.00,193.00,118.00
10061,532.00,16028.00,-1256.00,25.57,187.00,172.00,133.00
10167,600.00,16080.00,-1156.00,25.52,168.00,180.00,75.00
10271,516.00,16104.00,-1220.00,25.52,175.00,182.00,114.00
10377,544.00,16108.00,-1336.00,25.47,177.00,188.00,114.00
10481,532.00,16080.00,-1316.00,25.47,188.00,217.00,122.00
10587,488.00,16128.00,-1200.00,25.47,183.00,178.00,94.00
10692,468.00,16180.00,-1192.00,25.52,203.00,172.00,87.00
10797,508.00,16188.00,-1496.00,25.57,170.00,190.00,88.00
10902,452.00,16172.00,-1216.00,25.38,188.00,182.00,89.00
11008,500.00,16148.00,-1264.00,25.57,204.00,156.00,108.00
11112,552.00,16120.00,-1284.00,25.47,170.00,177.00,125.00
11217,492.00,16168.00,-1336.00,25.57,182.00,162.00,112.00
11323,456.00,16064.00,-1364.00,25.57,178.00,185.00,83.00
11427,468.00,16092.00,-1360.00,25.42,196.00,193.00,109.00
11533,544.00,16112.00,-1292.00,25.47,190.00,189.00,101.00
11638,444.00,16048.00,-1344.00,25.57,181.00,182.00,110.00
11743,496.00,16160.00,-1240.00,25.61,204.00,181.00,105.00
11848,572.00,16000.00,-1408.00,25.47,177.00,185.00,128.00
11953,468.00,16124.00,-1272.00,25.47,173.00,173.00,93.00
12058,512.00,16044.00,-1364.00,25.52,160.00,187.00,92.00
12164,468.00,16132.00,-1328.00,25.52,169.00,187.00,99.00
12268,568.00,16188.00,-1216.00,25.47,182.00,193.00,102.00
12374,540.00,16156.00,-1448.00,25.57,189.00,184.00,115.00
12479,464.00,16128.00,-1344.00,25.52,192.00,174.00,92.00
12583,616.00,16196.00,-1268.00,25.47,177.00,207.00,137.00
12689,556.00,16120.00,-1268.00,25.47,179.00,188.00,85.00
12793,492.00,16196.00,-1432.00,25.52,176.00,167.00,104.00
12899,548.00,16100.00,-1388.00,25.52,189.00,176.00,106.00
13004,448.00,16112.00,-1200.00,25.52,154.00,168.00,103.00
13109,548.00,16108.00,-1252.00,25.47,175.00,181.00,105.00
