Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
6594,652.00,4876.00,-14696.00,25.57,182.00,188.00,100.00
6700,668.00,4948.00,-14644.00,25.66,201.00,194.00,74.00
6805,648.00,4972.00,-14640.00,25.57,186.00,170.00,95.00
6909,564.00,4880.00,-14764.00,25.47,187.00,183.00,92.00
7015,548.00,4980.00,-14764.00,25.52,207.00,190.00,102.00
7119,600.00,4928.00,-14704.00,25.57,164.00,171.00,121.00
7225,624.00,5004.00,-14732.00,25.57,190.00,193.00,122.00
7330,620.00,4972.00,-14776.00,25.57,172.00,183.00,109.00
7435,584.00,4932.00,-14820.00,25.47,172.00,204.00,113.00
7540,516.00,4972.00,-14704.00,25.57,179.00,198.00,103.00
7645,560.00,4968.00,-14704.00,25.66,163.00,182.00,99.00
7750,676.00,4980.00,-14796.00,25.57,196.00,204.00,119.00
7856,628.00,4924.00,-14828.00,25.57,217.00,194.00,121.00
7960,664.00,4872.00,-14724.00,25.47,198.00,199.00,102.00
8066,652.00,4932.00,-14764.00,25.57,164.00,181.00,109.00
8170,576.00,4912.00,-14604.00,25.57,141.00,192.00,104.00
8275,808.00,4968.00,-14772.00,25.57,154.00,203.00,105.00
8381,644.00,4928.00,-14608.00,25.61,191.00,175.00,103.00
8485,616.00,5028.00,-14676.00,25.61,164.00,178.00,111.00
8591,528.00,4916.00,-14692.00,25.61,190.00,189.00,106.00
8695,632.00,5052.00,-14736.00,25.52,177.00,178.00,104.00
8801,676.00,4952.00,-14856.00,25.57,181.00,192.00,91.00
8906,636.00,4936.00,-14744.00,25.52,171.00,190.00,98.00
9011,616.00,4892.00,-14680.00,25.57,168.00,174.00,84.00
9116,604.00,4972.00,-14908.00,25.57,161.00,196.00,104.00
9221,552.00,4984.00,-14656.00,25.57,235.00,193.00,101.00
9326,592.00,4952.00,-14652.00,25.57,168.00,163.00,110.00
9432,704.00,4960.00,-14884.00,25.57,161.00,149.00,94.00
9536,648.00,4976.00,-14804.00,25.57,204.00,157.00,113.00
9641,588.00,4884.00,-14828.00,25.52,184.00,186.00,114.00
9746,660.00,5020.00,-14792.00,25.52,183.00,170.00,120.00
9851,560.00,4904.00,-14900.00,25.57,177.00,150.00,134.00
9957,592.00,5020.00,-14776.00,25.61,177.00,162.00,116.00
10061,656.00,4976.00,-14884.00,25.52,158.00,189.00,124.00
10167,576.00,4916.00,-14780.00,25.57,170.00,196.00,106.00
10272,656.00,4996.00,-14808.00,25.57,209.00,168.00,111.00
10377,452.00,5080.00,-14792.00,25.57,172.00,168.00,103.00
10482,720.00,4844.00,-14768.00,25.57,188.00,193.00,92.00
10588,528.00,4872.00,-14728.00,25.42,177.00,159.00,97.00
10692,640.00,4964.00,-14724.00,25.57,185.00,184.00,118.00
10798,664.00,4884.00,-14688.00,25.57,199.00,183.00,102.00
10903,572.00,4952.00,-14772.00,25.57,163.00,169.00,99.00
11008,668.00,5000.00,-14704.00,25.52,157.00,164.00,87.00
11113,600.00,4928.00,-14684.00,25.61,167.00,149.00,109.00
